,season,event-title,event-url,location,date,short-program-link,short-program-score,short-program-ranking,freeskating-link,freeskating-score,freeskating-ranking,final-link,final-score,final-ranking
41,2015/16,Worlds,https://skatingscores.com/1516/wc/,"Boston, MA",2016-03-26,https://skatingscores.com/1516/wc/sr/men/i/short/bel/jorik_hendrickx/,77.72,14,https://skatingscores.com/1516/wc/sr/men/i/long/bel/jorik_hendrickx/,143.71,15,https://skatingscores.com/1516/wc/sr/men/results/,221.43,16
42,2016/17,Nebelhorn,https://skatingscores.com/1617/nebtro/,Oberstdorf,2016-09-22,https://skatingscores.com/1617/nebtro/sr/men/i/short/bel/jorik_hendrickx/,71.9,5,https://skatingscores.com/1617/nebtro/sr/men/i/long/bel/jorik_hendrickx/,151.14,2,https://skatingscores.com/1617/nebtro/sr/men/results/,223.04,2
43,2016/17,Finlandia,https://skatingscores.com/1617/fintro/,Espoo,2016-10-06,https://skatingscores.com/1617/fintro/sr/men/i/short/bel/jorik_hendrickx/,79.22,5,https://skatingscores.com/1617/fintro/sr/men/i/long/bel/jorik_hendrickx/,139.1,6,https://skatingscores.com/1617/fintro/sr/men/results/,218.32,5
44,2016/17,GPUSA,https://skatingscores.com/1617/gpusa/,"Chicago, IL",2016-10-21,https://skatingscores.com/1617/gpusa/sr/men/i/short/bel/jorik_hendrickx/,76.62,7,https://skatingscores.com/1617/gpusa/sr/men/i/long/bel/jorik_hendrickx/,148.29,9,https://skatingscores.com/1617/gpusa/sr/men/results/,224.91,9
45,2016/17,GPFRA,https://skatingscores.com/1617/gpfra/,Paris,2016-11-11,https://skatingscores.com/1617/gpfra/sr/men/i/short/bel/jorik_hendrickx/,80.34,5,https://skatingscores.com/1617/gpfra/sr/men/i/long/bel/jorik_hendrickx/,150.13,8,https://skatingscores.com/1617/gpfra/sr/men/results/,230.47,6
46,2016/17,BEL Nationals,https://skatingscores.com/1617/natbel/,Lommel,2016-11-18,https://skatingscores.com/1617/natbel/sr/men/i/short/bel/jorik_hendrickx/,73.83,1,https://skatingscores.com/1617/natbel/sr/men/i/long/bel/jorik_hendrickx/,116.08,1,https://skatingscores.com/1617/natbel/sr/men/results/,189.91,1
47,2016/17,Europeans,https://skatingscores.com/1617/ec/,Ostrava,2017-01-25,https://skatingscores.com/1617/ec/sr/men/i/short/bel/jorik_hendrickx/,82.5,5,https://skatingscores.com/1617/ec/sr/men/i/long/bel/jorik_hendrickx/,160.06,5,https://skatingscores.com/1617/ec/sr/men/results/,242.56,4
48,2016/17,Challenge Cup,https://skatingscores.com/1617/chacup/,The Hague,2017-02-23,https://skatingscores.com/1617/chacup/sr/men/i/short/bel/jorik_hendrickx/,71.7,1,https://skatingscores.com/1617/chacup/sr/men/i/long/bel/jorik_hendrickx/,136.41,1,https://skatingscores.com/1617/chacup/sr/men/results/,208.11,1
49,2016/17,Worlds,https://skatingscores.com/1617/wc/,Helsinki,2017-03-29,https://skatingscores.com/1617/wc/sr/men/i/short/bel/jorik_hendrickx/,73.68,21,https://skatingscores.com/1617/wc/sr/men/i/long/bel/jorik_hendrickx/,140.34,22,https://skatingscores.com/1617/wc/sr/men/results/,214.02,21
50,2017/18,Nebelhorn,https://skatingscores.com/1718/nebtro/,Oberstdorf,2017-09-27,https://skatingscores.com/1718/nebtro/sr/men/i/short/bel/jorik_hendrickx/,85.15,1,https://skatingscores.com/1718/nebtro/sr/men/i/long/bel/jorik_hendrickx/,167.91,1,https://skatingscores.com/1718/nebtro/sr/men/results/,253.06,1
51,2017/18,Cup of Nice,https://skatingscores.com/1718/cupnic/,Nice,2017-10-11,https://skatingscores.com/1718/cupnic/sr/men/i/short/bel/jorik_hendrickx/,79.02,3,https://skatingscores.com/1718/cupnic/sr/men/i/long/bel/jorik_hendrickx/,157.63,2,https://skatingscores.com/1718/cupnic/sr/men/results/,236.65,2
52,2017/18,GPCAN,https://skatingscores.com/1718/gpcan/,"Regina, SK",2017-10-27,https://skatingscores.com/1718/gpcan/sr/men/i/short/bel/jorik_hendrickx/,82.08,6,https://skatingscores.com/1718/gpcan/sr/men/i/long/bel/jorik_hendrickx/,155.23,5,https://skatingscores.com/1718/gpcan/sr/men/results/,237.31,5
53,2017/18,Europeans,https://skatingscores.com/1718/ec/,Moscow,2018-01-15,https://skatingscores.com/1718/ec/sr/men/i/short/bel/jorik_hendrickx/,78.56,5,https://skatingscores.com/1718/ec/sr/men/i/long/bel/jorik_hendrickx/,139.61,12,https://skatingscores.com/1718/ec/sr/men/results/,218.17,10
54,2017/18,Olympics,https://skatingscores.com/1718/oly/,PyeongChang,2018-02-14,https://skatingscores.com/1718/oly/sr/men/i/short/bel/jorik_hendrickx/,84.74,11,https://skatingscores.com/1718/oly/sr/men/i/long/bel/jorik_hendrickx/,164.21,16,https://skatingscores.com/1718/oly/sr/men/results/,248.95,14
