,season,event-title,event-url,location,date,short-program-link,short-program-score,short-program-ranking,freeskating-link,freeskating-score,freeskating-ranking,final-link,final-score,final-ranking
50,2015/16,Japan Open,https://skatingscores.com/1516/jpnopn/,"Saitama, Saitama",2015-10-03,,0.0,,https://skatingscores.com/1516/jpnopn/sr/women/i/long/usa/ashley_wagner/,117.84,5P,,0.0,5P
51,2015/16,GPCAN,https://skatingscores.com/1516/gpcan/,"Lethbridge, AB",2015-10-29,https://skatingscores.com/1516/gpcan/sr/women/i/short/usa/ashley_wagner/,70.73,1,https://skatingscores.com/1516/gpcan/sr/women/i/long/usa/ashley_wagner/,131.79,2,https://skatingscores.com/1516/gpcan/sr/women/results/,202.52,1
52,2015/16,GPJPN,https://skatingscores.com/1516/gpjpn/,"Nagano, Nagano",2015-11-26,https://skatingscores.com/1516/gpjpn/sr/women/i/short/usa/ashley_wagner/,63.71,3,https://skatingscores.com/1516/gpjpn/sr/women/i/long/usa/ashley_wagner/,115.62,5,https://skatingscores.com/1516/gpjpn/sr/women/results/,179.33,4
53,2015/16,GPF,https://skatingscores.com/1516/gpf/,Barcelona,2015-12-09,https://skatingscores.com/1516/gpf/sr/women/i/short/usa/ashley_wagner/,60.04,6,https://skatingscores.com/1516/gpf/sr/women/i/long/usa/ashley_wagner/,139.77,3,https://skatingscores.com/1516/gpf/sr/women/results/,199.81,4
54,2015/16,US Nationals,https://skatingscores.com/1516/natusa/,"St. Paul, MN",2016-01-15,https://skatingscores.com/1516/natusa/sr/women/i/short/usa/ashley_wagner/,62.41,4,https://skatingscores.com/1516/natusa/sr/women/i/long/usa/ashley_wagner/,135.47,3,https://skatingscores.com/1516/natusa/sr/women/results/,197.88,3
55,2015/16,Worlds,https://skatingscores.com/1516/wc/,"Boston, MA",2016-03-26,https://skatingscores.com/1516/wc/sr/women/i/short/usa/ashley_wagner/,73.16,4,https://skatingscores.com/1516/wc/sr/women/i/long/usa/ashley_wagner/,142.23,2,https://skatingscores.com/1516/wc/sr/women/results/,215.39,2
56,2015/16,Team Cha.,https://skatingscores.com/1516/teamcc/,"Spokane, WA",2016-04-22,https://skatingscores.com/1516/teamcc/sr/women/i/short/usa/ashley_wagner/,74.54,2P,https://skatingscores.com/1516/teamcc/sr/women/i/long/usa/ashley_wagner/,143.2,3P,https://skatingscores.com/1516/teamcc/sr/women/results/,217.74,3P
57,2016/17,Japan Open,https://skatingscores.com/1617/jpnopn/,"Saitama, Saitama",2016-10-01,,0.0,,https://skatingscores.com/1617/jpnopn/sr/women/i/long/usa/ashley_wagner/,132.12,3P,,0.0,3P
58,2016/17,GPUSA,https://skatingscores.com/1617/gpusa/,"Chicago, IL",2016-10-21,https://skatingscores.com/1617/gpusa/sr/women/i/short/usa/ashley_wagner/,69.5,1,https://skatingscores.com/1617/gpusa/sr/women/i/long/usa/ashley_wagner/,126.94,2,https://skatingscores.com/1617/gpusa/sr/women/results/,196.44,1
59,2016/17,GPCHN,https://skatingscores.com/1617/gpchn/,Beijing,2016-11-18,https://skatingscores.com/1617/gpchn/sr/women/i/short/usa/ashley_wagner/,64.36,5,https://skatingscores.com/1617/gpchn/sr/women/i/long/usa/ashley_wagner/,117.02,7,https://skatingscores.com/1617/gpchn/sr/women/results/,181.38,6
60,2016/17,US Nationals,https://skatingscores.com/1617/natusa/,"Kansas City, KS",2017-01-14,https://skatingscores.com/1617/natusa/sr/women/i/short/usa/ashley_wagner/,70.94,3,https://skatingscores.com/1617/natusa/sr/women/i/long/usa/ashley_wagner/,140.84,2,https://skatingscores.com/1617/natusa/sr/women/results/,211.78,2
61,2016/17,Worlds,https://skatingscores.com/1617/wc/,Helsinki,2017-03-29,https://skatingscores.com/1617/wc/sr/women/i/short/usa/ashley_wagner/,69.04,7,https://skatingscores.com/1617/wc/sr/women/i/long/usa/ashley_wagner/,124.5,10,https://skatingscores.com/1617/wc/sr/women/results/,193.54,7
62,2016/17,WTT,https://skatingscores.com/1617/wtt/,"Tokyo, Tokyo",2017-04-20,https://skatingscores.com/1617/wtt/sr/women/i/short/usa/ashley_wagner/,70.75,6P,https://skatingscores.com/1617/wtt/sr/women/i/long/usa/ashley_wagner/,133.26,6P,https://skatingscores.com/1617/wtt/sr/women/results/,204.01,6P
63,2017/18,GPCAN,https://skatingscores.com/1718/gpcan/,"Regina, SK",2017-10-27,https://skatingscores.com/1718/gpcan/sr/women/i/short/usa/ashley_wagner/,61.57,7,https://skatingscores.com/1718/gpcan/sr/women/i/long/usa/ashley_wagner/,122.37,4,https://skatingscores.com/1718/gpcan/sr/women/results/,183.94,3
64,2017/18,GPUSA,https://skatingscores.com/1718/gpusa/,"Lake Placid, NY",2017-11-24,https://skatingscores.com/1718/gpusa/sr/women/i/short/usa/ashley_wagner/,64.12,6,,0.0,,https://skatingscores.com/1718/gpusa/sr/women/results/,64.12,WD
65,2017/18,US Nationals,https://skatingscores.com/1718/natusa/,"San Jose, CA",2018-01-03,https://skatingscores.com/1718/natusa/sr/women/i/short/usa/ashley_wagner/,65.94,5,https://skatingscores.com/1718/natusa/sr/women/i/long/usa/ashley_wagner/,130.25,3,https://skatingscores.com/1718/natusa/sr/women/results/,196.19,4
