,Ticker,È¸°è³â,½Ã°¡ÃÑ¾×(¹é¸¸¿ø),WACC(½Ã°¡ÃÑ¾×Æò±Õ)(%)
21117,A038460,2021,114701,8.09
21118,A038460,2022,66892,9.29
21119,A038460,2023,72942,6.8
21120,A038460,2024,80586,
21121,A038460,2025,83726,
21122,A296160,2012,,
21123,A296160,2013,,
21124,A296160,2014,,
21125,A296160,2015,,0
21126,A296160,2016,,8.39
21127,A296160,2017,,6.5
21128,A296160,2018,,4.91
21129,A296160,2019,,6.52
21130,A296160,2020,,5.09
21131,A296160,2021,,1.83
21132,A296160,2022,,4.61
21133,A296160,2023,82600,4.4
21134,A296160,2024,90360,
21135,A296160,2025,86104,
21136,A107600,2012,,4.62
21137,A107600,2013,,4.4
21138,A107600,2014,,
21139,A107600,2015,,
21140,A107600,2016,,
21141,A107600,2017,,
21142,A107600,2018,,
21143,A107600,2019,,0
21144,A107600,2020,,N/A(IFRS)
21145,A107600,2021,,2.59
21146,A107600,2022,370936,8.09
21147,A107600,2023,335933,10.64
21148,A107600,2024,77363,
21149,A107600,2025,82195,
21150,A037950,2012,7526,9.98
21151,A037950,2013,286791,5.79
21152,A037950,2014,114412,3.63
21153,A037950,2015,134335,7.52
21154,A037950,2016,192118,
21155,A037950,2017,184940,2.25
21156,A037950,2018,155806,2.63
21157,A037950,2019,134694,0.01
21158,A037950,2020,127094,3.3
21159,A037950,2021,108937,2.31
21160,A037950,2022,86981,5.92
21161,A037950,2023,109782,0.99
21162,A037950,2024,86136,
21163,A037950,2025,85123,
21164,A001540,2012,88635,4.52
21165,A001540,2013,115011,7.04
21166,A001540,2014,156509,7.77
21167,A001540,2015,254979,9.81
21168,A001540,2016,166943,10.18
21169,A001540,2017,159770,6.44
21170,A001540,2018,129120,6.92
21171,A001540,2019,140206,6.64
21172,A001540,2020,169551,8.01
21173,A001540,2021,139554,6.21
21174,A001540,2022,119860,8.12
21175,A001540,2023,122729,5.34
21176,A001540,2024,85167,
21177,A001540,2025,84384,
21178,A460940,2012,,
21179,A460940,2013,,
21180,A460940,2014,,
21181,A460940,2015,,
21182,A460940,2016,,
21183,A460940,2017,,
21184,A460940,2018,,0
21185,A460940,2019,,4.67
21186,A460940,2020,,3.24
21187,A460940,2021,,N/A(IFRS)
21188,A460940,2022,,3.23
21189,A460940,2023,,3.6
21190,A460940,2024,69248,
21191,A460940,2025,82903,
21192,A352090,2012,,
21193,A352090,2013,,
21194,A352090,2014,,
21195,A352090,2015,,
21196,A352090,2016,,0
21197,A352090,2017,,1.59
21198,A352090,2018,,2.23
21199,A352090,2019,,2.34
21200,A352090,2020,,N/A(IFRS)
21201,A352090,2021,,1.62
21202,A352090,2022,,1.6
21203,A352090,2023,131543,10.04
21204,A352090,2024,83172,
21205,A352090,2025,85322,
21206,A219130,2012,,N/A(IFRS)
21207,A219130,2013,,2.3
21208,A219130,2014,,2.46
21209,A219130,2015,33213,7.42
21210,A219130,2016,36181,10.03
21211,A219130,2017,39401,8.28
21212,A219130,2018,25762,5.83
21213,A219130,2019,34602,5.09
21214,A219130,2020,94714,6.75
21215,A219130,2021,131969,7.13
21216,A219130,2022,126602,8.14
21217,A219130,2023,126223,7.64
21218,A219130,2024,80697,
21219,A219130,2025,84233,
21220,A105740,2012,87197,10.81
21221,A105740,2013,77063,8.8
21222,A105740,2014,49333,6.26
21223,A105740,2015,44541,4.04
21224,A105740,2016,43913,5.14
21225,A105740,2017,37785,4.48
21226,A105740,2018,77307,8.15
21227,A105740,2019,81119,7.68
21228,A105740,2020,125059,6.21
21229,A105740,2021,91682,8.04
21230,A105740,2022,103025,7.81
21231,A105740,2023,91612,5.63
21232,A105740,2024,74027,
21233,A105740,2025,82365,
21234,A079980,2012,357075,8.51
21235,A079980,2013,362250,6.42
21236,A079980,2014,386400,3.71
21237,A079980,2015,268065,4.72
21238,A079980,2016,283245,4.26
21239,A079980,2017,348450,3.32
21240,A079980,2018,259095,6.79
21241,A079980,2019,210105,4.65
21242,A079980,2020,284280,5.62
21243,A079980,2021,296355,6.43
21244,A079980,2022,168533,5.93
21245,A079980,2023,142140,6.49
21246,A079980,2024,89010,
21247,A079980,2025,84698,
21248,A187870,2012,,4.26
21249,A187870,2013,,2.83
21250,A187870,2014,,3.05
21251,A187870,2015,,N/A(IFRS)
21252,A187870,2016,,2.67
21253,A187870,2017,68159,2.3
21254,A187870,2018,54256,5.86
21255,A187870,2019,86550,9.5
21256,A187870,2020,363793,10.49
21257,A187870,2021,212506,9.27
21258,A187870,2022,97457,9.73
21259,A187870,2023,103790,6.13
21260,A187870,2024,84158,
21261,A187870,2025,85636,
21262,A038680,2012,32392,12.65
21263,A038680,2013,36169,10.5
21264,A038680,2014,136639,13.77
21265,A038680,2015,122654,9.78
21266,A038680,2016,96934,9.64
21267,A038680,2017,86163,8.18
21268,A038680,2018,65185,6.55
21269,A038680,2019,111883,10.1
21270,A038680,2020,112527,6.95
21271,A038680,2021,140337,8.6
21272,A038680,2022,80079,5.49
21273,A038680,2023,92244,7.9
21274,A038680,2024,78655,
21275,A038680,2025,85724,
21276,A066980,2012,102255,9.24
21277,A066980,2013,56985,11.6
21278,A066980,2014,73032,8.69
21279,A066980,2015,112609,8
21280,A066980,2016,120036,6.8
21281,A066980,2017,141125,5.67
21282,A066980,2018,132755,6.44
21283,A066980,2019,109309,8.44
21284,A066980,2020,114061,7.44
21285,A066980,2021,178627,4.93
21286,A066980,2022,162681,9.04
21287,A066980,2023,82408,
21288,A066980,2024,87563,
21289,A066980,2025,85174,
21290,A011390,2012,15998,6.46
21291,A011390,2013,18480,8
21292,A011390,2014,21965,4.59
21293,A011390,2015,35270,8.3
21294,A011390,2016,41765,6.05
21295,A011390,2017,31258,4.06
21296,A011390,2018,172128,8.46
21297,A011390,2019,153648,11.36
21298,A011390,2020,121440,9.06
21299,A011390,2021,109296,8.48
21300,A011390,2022,76560,12.45
21301,A011390,2023,66950,8.24
21302,A011390,2024,78672,
21303,A011390,2025,83741,
21304,A104540,2012,116293,2.74
21305,A104540,2013,138152,15.43
21306,A104540,2014,153529,9.98
21307,A104540,2015,142819,7
21308,A104540,2016,138587,7.19
21309,A104540,2017,116762,5.49
21310,A104540,2018,60418,6.41
21311,A104540,2019,59607,2.8
21312,A104540,2020,202289,2.89
21313,A104540,2021,143139,7.1
21314,A104540,2022,133362,7.39
21315,A104540,2023,151047,6.28
21316,A104540,2024,65335,
21317,A104540,2025,84769,
21318,A014790,2012,218985,6
21319,A014790,2013,164875,7.33
21320,A014790,2014,210697,4.6
21321,A014790,2015,143023,10.85
21322,A014790,2016,155651,5.76
21323,A014790,2017,148717,5.25
21324,A014790,2018,167551,1.43
21325,A014790,2019,116625,7.31
21326,A014790,2020,190487,5.56
21327,A014790,2021,204436,4.34
21328,A014790,2022,101461,4.5
21329,A014790,2023,77799,5.39
21330,A014790,2024,83857,
21331,A014790,2025,84425,
21332,A088390,2012,177643,11.16
21333,A088390,2013,270781,9.75
21334,A088390,2014,181547,7.56
21335,A088390,2015,160623,6.44
21336,A088390,2016,295638,7.54
21337,A088390,2017,127639,9.86
21338,A088390,2018,76116,6.1
21339,A088390,2019,58349,5.35
21340,A088390,2020,110808,5.61
21341,A088390,2021,303435,8.6
21342,A088390,2022,206489,10.28
21343,A088390,2023,217752,12.84
21344,A088390,2024,73116,
21345,A088390,2025,82971,
21346,A126880,2012,85200,6.49
21347,A126880,2013,57600,6.9
21348,A126880,2014,37240,3.53
21349,A126880,2015,50560,3.36
21350,A126880,2016,53883,5.63
21351,A126880,2017,51882,4.38
21352,A126880,2018,87823,10.98
21353,A126880,2019,104420,8.01
21354,A126880,2020,195849,7.83
21355,A126880,2021,137837,7.61
21356,A126880,2022,119273,8.25
21357,A126880,2023,124146,6.37
21358,A126880,2024,83422,
21359,A126880,2025,84350,
21360,A340360,2012,,4.69
21361,A340360,2013,,3.67
21362,A340360,2014,,3.52
21363,A340360,2015,,2.52
21364,A340360,2016,,1.66
21365,A340360,2017,,1.52
21366,A340360,2018,,1.44
21367,A340360,2019,13724,N/A(IFRS)
21368,A340360,2020,13656,3.57
21369,A340360,2021,94093,5.61
21370,A340360,2022,37676,9.7
21371,A340360,2023,103492,4.47
21372,A340360,2024,88078,
21373,A340360,2025,79704,
21374,A208140,2012,,4.05
21375,A208140,2013,,N/A(IFRS)
21376,A208140,2014,5691,3.04
21377,A208140,2015,5420,3.64
21378,A208140,2016,100387,7.13
21379,A208140,2017,74626,7.28
21380,A208140,2018,65798,5.72
21381,A208140,2019,51940,5.61
21382,A208140,2020,88969,5.68
21383,A208140,2021,95800,6.12
21384,A208140,2022,69781,7.05
21385,A208140,2023,91516,4.82
21386,A208140,2024,87104,
21387,A208140,2025,84162,
21388,A054780,2012,74649,10.43
21389,A054780,2013,84326,9.05
21390,A054780,2014,190369,12.06
21391,A054780,2015,270700,8.81
21392,A054780,2016,199055,8.63
21393,A054780,2017,175045,7.68
21394,A054780,2018,224864,7.1
21395,A054780,2019,206564,9.98
21396,A054780,2020,198028,8.2
21397,A054780,2021,232945,10.43
21398,A054780,2022,182772,11.29
21399,A054780,2023,144654,7.76
21400,A054780,2024,98130,
21401,A054780,2025,83567,
21402,A241770,2012,,3.25
21403,A241770,2013,,3.62
21404,A241770,2014,,N/A(IFRS)
21405,A241770,2015,,1.83
21406,A241770,2016,,2.06
21407,A241770,2017,421577,2.34
21408,A241770,2018,140875,7.62
21409,A241770,2019,155558,7.78
21410,A241770,2020,141936,7.53
21411,A241770,2021,142697,6.94
21412,A241770,2022,110081,8.65
21413,A241770,2023,91428,5.5
21414,A241770,2024,85007,
21415,A241770,2025,84599,
21416,A065130,2012,74765,7.08
21417,A065130,2013,63171,7.57
21418,A065130,2014,65772,5.09
21419,A065130,2015,92822,6.09
21420,A065130,2016,110556,6.76
21421,A065130,2017,108798,5.75
21422,A065130,2018,112952,4.58
21423,A065130,2019,160561,8.32
21424,A065130,2020,165354,7.64
21425,A065130,2021,131644,6.66
21426,A065130,2022,82118,7.7
21427,A065130,2023,94046,5.6
21428,A065130,2024,93685,
21429,A065130,2025,79933,
21430,A219420,2012,,
21431,A219420,2013,,0
21432,A219420,2014,,2.96
21433,A219420,2015,,
21434,A219420,2016,13340,N/A(IFRS)
21435,A219420,2017,56905,2.41
21436,A219420,2018,71900,9.63
21437,A219420,2019,77300,8.37
21438,A219420,2020,76700,8.43
21439,A219420,2021,99097,7.88
21440,A219420,2022,67670,10.53
21441,A219420,2023,75125,8.14
21442,A219420,2024,63082,
21443,A219420,2025,82580,
21444,A032560,2012,53060,4.07
21445,A032560,2013,58240,4.31
21446,A032560,2014,70000,4.47
21447,A032560,2015,76020,5.71
21448,A032560,2016,123620,4.58
21449,A032560,2017,126000,6.44
21450,A032560,2018,109760,11.72
21451,A032560,2019,97860,8.37
21452,A032560,2020,113120,6.56
21453,A032560,2021,135200,8.07
21454,A032560,2022,118490,8.53
21455,A032560,2023,121550,6.99
21456,A032560,2024,82365,
21457,A032560,2025,83895,
21458,A078000,2012,110126,4.45
21459,A078000,2013,111096,6.56
21460,A078000,2014,119343,4.47
21461,A078000,2015,136323,4.38
21462,A078000,2016,111581,5.58
21463,A078000,2017,116918,3.54
21464,A078000,2018,123710,5.98
21465,A078000,2019,129046,6.08
21466,A078000,2020,117403,5.08
21467,A078000,2021,106245,4.98
21468,A078000,2022,84899,5.91
21469,A078000,2023,96833,4.78
21470,A078000,2024,90276,
21471,A078000,2025,83438,
21472,A142280,2012,,4.35
21473,A142280,2013,,5.04
21474,A142280,2014,161564,2.35
21475,A142280,2015,136708,11.16
21476,A142280,2016,104682,10.02
21477,A142280,2017,113286,8.33
21478,A142280,2018,118544,8.36
21479,A142280,2019,110866,8.89
21480,A142280,2020,331541,5.82
21481,A142280,2021,152678,7.72
21482,A142280,2022,122058,9.66
21483,A142280,2023,100729,7.48
21484,A142280,2024,77836,
21485,A142280,2025,82619,
21486,A052220,2012,116840,12.84
21487,A052220,2013,91885,9.38
21488,A052220,2014,94300,8.85
21489,A052220,2015,107640,7.29
21490,A052220,2016,87860,6.37
21491,A052220,2017,75670,4.28
21492,A052220,2018,51865,5.26
21493,A052220,2019,55660,5.74
21494,A052220,2020,102695,6.34
21495,A052220,2021,112815,9.16
21496,A052220,2022,74060,8.25
21497,A052220,2023,72335,7.84
21498,A052220,2024,76820,
21499,A052220,2025,82800,
21500,,2012,,
21501,,2013,,
21502,,2014,,
21503,,2015,,
21504,,2016,,
21505,,2017,,
21506,,2018,,
21507,,2019,,
21508,,2020,,
21509,,2021,,
21510,A481850,2022,,0
21511,A481850,2023,,2.02
21512,A481850,2024,115433,5.15
21513,A481850,2025,,
21514,A010470,2012,29007,4.1
21515,A010470,2013,28591,3.26
21516,A010470,2014,38970,4.01
21517,A010470,2015,107077,4.6
21518,A010470,2016,68878,7.33
21519,A010470,2017,58299,5.48
21520,A010470,2018,58759,4.15
21521,A010470,2019,58403,5.43
21522,A010470,2020,64319,6.06
21523,A010470,2021,76880,9.06
21524,A010470,2022,184416,8.79
21525,A010470,2023,126816,5.57
21526,A010470,2024,82867,
21527,A010470,2025,82867,
21528,A072770,2012,23128,8.26
21529,A072770,2013,23047,8.7
21530,A072770,2014,21213,2.48
21531,A072770,2015,29826,5.86
21532,A072770,2016,45010,3.23
21533,A072770,2017,39251,4.76
21534,A072770,2018,63645,5.76
21535,A072770,2019,48363,4
21536,A072770,2020,52265,9.66
21537,A072770,2021,103062,7.2
21538,A072770,2022,73874,8.44
21539,A072770,2023,186632,5.96
21540,A072770,2024,92574,
21541,A072770,2025,88009,
21542,A408900,2012,,
21543,A408900,2013,,
21544,A408900,2014,,
21545,A408900,2015,,0
21546,A408900,2016,,2.26
21547,A408900,2017,,2.25
21548,A408900,2018,,N/A(IFRS)
21549,A408900,2019,,12.3
21550,A408900,2020,,10.94
21551,A408900,2021,,6.81
21552,A408900,2022,,7.91
21553,A408900,2023,155456,9.3
21554,A408900,2024,79149,
21555,A408900,2025,81602,
21556,A067830,2012,110810,4.41
21557,A067830,2013,196996,4.67
21558,A067830,2014,246245,4.39
21559,A067830,2015,236806,3.23
21560,A067830,2016,215875,3.51
21561,A067830,2017,201921,2.74
21562,A067830,2018,140975,4.42
21563,A067830,2019,133793,3.44
21564,A067830,2020,120865,4.76
21565,A067830,2021,122507,5.33
21566,A067830,2022,102602,7.83
21567,A067830,2023,98293,4.84
21568,A067830,2024,82287,
21569,A067830,2025,83518,
21570,A007590,2012,85199,3.12
21571,A007590,2013,85791,4.09
21572,A007590,2014,87833,2.87
21573,A007590,2015,88787,5.59
21574,A007590,2016,99544,4.09
21575,A007590,2017,95323,3.92
21576,A007590,2018,89876,5.52
21577,A007590,2019,93553,4.48
21578,A007590,2020,87152,4.04
21579,A007590,2021,99000,5.61
21580,A007590,2022,85927,7.35
21581,A007590,2023,86608,5.54
21582,A007590,2024,84157,
21583,A007590,2025,83476,
21584,A333620,2012,,
21585,A333620,2013,,
21586,A333620,2014,,
21587,A333620,2015,,
21588,A333620,2016,,
21589,A333620,2017,,0
21590,A333620,2018,,N/A(IFRS)
21591,A333620,2019,,2.49
21592,A333620,2020,,1.42
21593,A333620,2021,214822,8.4
21594,A333620,2022,105141,9.93
21595,A333620,2023,105986,9.16
21596,A333620,2024,80756,
21597,A333620,2025,80650,
21598,A004650,2012,,7.87
21599,A004650,2013,,5.05
21600,A004650,2014,112122,9.66
21601,A004650,2015,189327,10.95
21602,A004650,2016,164660,5.96
21603,A004650,2017,159921,3.9
21604,A004650,2018,122698,3.72
21605,A004650,2019,115346,3.57
21606,A004650,2020,124077,4.73
21607,A004650,2021,121320,4.72
21608,A004650,2022,98802,5.32
21609,A004650,2023,89243,4.54
21610,A004650,2024,82626,
21611,A004650,2025,83086,
21612,A021320,2012,151380,3.87
21613,A021320,2013,124990,4.01
21614,A021320,2014,169060,2.39
21615,A021320,2015,156220,3.87
21616,A021320,2016,178048,4.32
21617,A021320,2017,173982,2.58
21618,A021320,2018,151298,3.93
21619,A021320,2019,139100,3.45
21620,A021320,2020,185324,4.1
21621,A021320,2021,175266,5.82
21622,A021320,2022,144878,4.07
21623,A021320,2023,107428,3.94
21624,A021320,2024,85707,
21625,A021320,2025,82604,
21626,A074430,2012,75514,13.67
21627,A074430,2013,109268,6.54
21628,A074430,2014,88269,6.2
21629,A074430,2015,102318,6.99
21630,A074430,2016,272702,5.33
21631,A074430,2017,184876,10.77
21632,A074430,2018,150623,8.46
21633,A074430,2019,171701,6.06
21634,A074430,2020,236254,6.1
21635,A074430,2021,192780,9.16
21636,A074430,2022,160723,10.53
21637,A074430,2023,118039,6.23
21638,A074430,2024,78869,
21639,A074430,2025,81591,
21640,A039020,2012,42050,4.79
21641,A039020,2013,37895,5.14
21642,A039020,2014,44987,5.94
21643,A039020,2015,48282,5.54
21644,A039020,2016,44700,4.19
21645,A039020,2017,46563,3.78
21646,A039020,2018,63689,3.93
21647,A039020,2019,59511,4.29
21648,A039020,2020,66286,7.27
21649,A039020,2021,119699,8.27
21650,A039020,2022,72949,9.89
21651,A039020,2023,64141,5.05
21652,A039020,2024,93952,
21653,A039020,2025,82886,
21654,A044820,2012,588565,3.58
21655,A044820,2013,676917,7.09
21656,A044820,2014,436018,1.46
21657,A044820,2015,659789,7.41
21658,A044820,2016,359187,2.73
21659,A044820,2017,315969,5.9
21660,A044820,2018,187757,8.99
21661,A044820,2019,129173,5.38
21662,A044820,2020,168549,4.58
21663,A044820,2021,130613,3.77
21664,A044820,2022,85187,6.92
21665,A044820,2023,102090,4.31
21666,A044820,2024,83170,
21667,A044820,2025,82786,
21668,A036630,2012,79329,9.05
21669,A036630,2013,63904,5.47
21670,A036630,2014,68311,6.95
21671,A036630,2015,332541,6.84
21672,A036630,2016,271495,9.05
21673,A036630,2017,371002,7.63
21674,A036630,2018,283354,5.61
21675,A036630,2019,228724,7.33
21676,A036630,2020,300163,6.4
21677,A036630,2021,352832,7.78
21678,A036630,2022,175230,7.32
21679,A036630,2023,166100,6.17
21680,A036630,2024,79600,
21681,A036630,2025,83200,
21682,A263800,2012,,8.27
21683,A263800,2013,,1.75
21684,A263800,2014,,0.88
21685,A263800,2015,,N/A(IFRS)
21686,A263800,2016,,1.89
21687,A263800,2017,61434,7.33
21688,A263800,2018,45191,7.69
21689,A263800,2019,70801,9.18
21690,A263800,2020,117195,9.71
21691,A263800,2021,103430,7.26
21692,A263800,2022,88634,11.32
21693,A263800,2023,83028,8.62
21694,A263800,2024,72014,
21695,A263800,2025,81583,
21696,A365270,2012,,
21697,A365270,2013,,
21698,A365270,2014,,
21699,A365270,2015,,
21700,A365270,2016,,
21701,A365270,2017,,
21702,A365270,2018,,0
21703,A365270,2019,,0.05
21704,A365270,2020,,0.13
21705,A365270,2021,310021,11.28
21706,A365270,2022,157152,12.46
21707,A365270,2023,161138,8.89
21708,A365270,2024,83521,
21709,A365270,2025,82273,
21710,A002800,2012,,5.1
21711,A002800,2013,,4.41
21712,A002800,2014,,N/A(IFRS)
21713,A002800,2015,,2.45
21714,A002800,2016,,1.98
21715,A002800,2017,113779,8.09
21716,A002800,2018,111200,8.18
21717,A002800,2019,103463,5.62
21718,A002800,2020,138658,6.31
21719,A002800,2021,97850,6.78
21720,A002800,2022,84651,7.42
21721,A002800,2023,94664,5.43
21722,A002800,2024,82376,
21723,A002800,2025,81162,
21724,A005960,2012,120743,12.08
21725,A005960,2013,103734,5.82
21726,A005960,2014,52586,9.91
21727,A005960,2015,81859,
21728,A005960,2016,211476,8.74
21729,A005960,2017,214391,7.99
21730,A005960,2018,154561,8.89
21731,A005960,2019,191143,8.02
21732,A005960,2020,312826,5.35
21733,A005960,2021,341061,5.74
21734,A005960,2022,172414,5.45
21735,A005960,2023,140234,4.5
21736,A005960,2024,92318,
21737,A005960,2025,86392,
21738,A038540,2012,52575,7.54
21739,A038540,2013,82392,7.49
21740,A038540,2014,207140,7.01
21741,A038540,2015,150670,6.69
21742,A038540,2016,309294,5.55
21743,A038540,2017,584918,6.79
21744,A038540,2018,852309,5.35
21745,A038540,2019,479696,7.16
21746,A038540,2020,355208,7.18
21747,A038540,2021,459225,4.54
21748,A038540,2022,339163,8.37
21749,A038540,2023,207481,6.54
21750,A038540,2024,81388,
21751,A038540,2025,81333,
21752,A109860,2012,91700,8.66
21753,A109860,2013,66780,8.66
21754,A109860,2014,58730,5.96
21755,A109860,2015,65800,3.66
21756,A109860,2016,71050,3.7
21757,A109860,2017,51660,3.77
21758,A109860,2018,73500,4.11
21759,A109860,2019,87500,2.52
21760,A109860,2020,80850,3.15
21761,A109860,2021,131040,3.94
21762,A109860,2022,166075,5.18
21763,A109860,2023,81900,5.42
21764,A109860,2024,73710,
21765,A109860,2025,82173,
21766,A261780,2012,,
21767,A261780,2013,,
21768,A261780,2014,,
21769,A261780,2015,,0
21770,A261780,2016,,3.67
21771,A261780,2017,,
21772,A261780,2018,,
21773,A261780,2019,,0
21774,A261780,2020,,6.96
21775,A261780,2021,293364,4.22
21776,A261780,2022,131749,11.65
21777,A261780,2023,151036,8.61
