Ticker,Name,거래소업종,회계년,자기자본비율,차입금의존도,매출액증가율,영업이익률,총자본회전율,부채상환능력,당좌비율,ROA당기순이익,ESG등급_A,ESG등급_A+,ESG등급_B,ESG등급_B+,ESG등급_C,환경_A,환경_A+,환경_B,환경_B+,환경_C,사회_A,사회_A+,사회_B,사회_B+,사회_C,지배구조_A,지배구조_A+,지배구조_B,지배구조_B+,지배구조_C,log_당좌비율
A000680,LS네트웍스,코스피 유통,2023,43.05,40.0,-3.8113310951594648,2.99,41.0,1.2408560629274363,23.20523177774038,0.94,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.1865687989599567
A000720,현대건설,코스피 건설,2023,44.75,14.27,31.726607359749103,2.16,241.0,-10.101643903424243,183.2935083821864,2.59,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.216529640952806
A000760,이화산업,코스피 유통,2023,73.12,23.19,-24.80658306711543,-5.06,54.0,3.1435247511814848,82.88619296597341,-2.14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.42946103456695
A000850,화천기공,코스피 기계·장비,2023,75.73,11.95,-8.30871712268635,0.05,62.0,-0.3381654817275607,196.17506749958537,1.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.284092001617382
A000860,강남제비스코,코스피 화학,2023,58.27,23.78,-3.9990340683160097,-2.83,118.0,13.25431553358757,66.32129986059631,-0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.209476677820038
A000890,보해양조,코스피 음식료·담배,2023,55.84,26.59,2.457748788568481,-3.01,114.0,1.4882227367329797,54.30036952589552,-2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.012779590710222
A000910,유니온,코스피 비금속,2023,62.72,21.3,-0.7970129692357109,0.67,88.0,14.548779797910214,70.21103124305209,10.86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.265647739605957
A001020,페이퍼코리아,코스피 종이·목재,2023,65.93,24.72,0.3938607377509173,5.01,179.0,4.06595148660311,124.59603851072816,6.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.833070713017006
A001060,JW중외제약,코스피 제약,2023,44.35,22.58,9.48104504657814,14.17,283.0,25.79629201568559,96.75600052527273,6.67,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.582474583429207
A001070,대한방직,코스피 섬유·의류,2023,72.36,13.65,-23.104564970069408,-1.92,107.0,20.06557581900489,111.8550580339434,-2.24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.726104323118166
A001120,LX인터내셔널,코스피 유통,2023,58.3,30.75,-14.997251858716554,0.2,151.0,5.8499420830465,131.08402131623978,2.97,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4.883438245213208
A001130,대한제분,코스피 음식료·담배,2023,84.22,9.37,5.943498971547467,7.74,63.0,41.5853278536302,206.26252092016776,5.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.3339862067631
A001340,백광산업,코스피 화학,2023,50.34,36.52,-0.7531543145501418,7.4,108.0,14.516405847468944,37.67164609836616,1.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.655106672553049
A001390,KG케미칼,코스피 화학,2023,64.25,29.8,7.742272553982832,6.35,92.0,12.385946927796322,47.35109997305106,7.21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.8784889718587436
A001440,대한전선,코스피 전기·전자,2023,53.53,22.4,18.494248723284,2.43,289.0,-2.73047280362062,121.9749076481096,3.77,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.811980331700106
A001460,BYC,코스피 섬유·의류,2023,78.8,3.08,-0.704021834820634,17.05,32.0,20.985490100573003,167.9267918177745,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1294654365613495
A001520,동양,코스피 비금속,2023,73.56,9.28,21.55973664760449,5.28,99.0,23.069282005955944,127.45313516826124,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.855564130951772
A001530,DI동일,코스피 유통,2023,68.83,19.0,-14.159857756650007,0.28,61.0,6.58985597671723,41.4134853362313,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7474663620534243
A001550,조비,코스피 화학,2023,44.09,31.51,-22.77727321390636,-4.87,202.0,7.235090883142288,39.44550114364552,-7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6999554171372613
A001620,케이비아이동국실업,코스피 운송장비·부품,2023,41.86,17.13,8.974809711318699,2.14,234.0,17.758713785352896,79.61876671782547,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.389731460100236
A001680,대상,코스피 음식료·담배,2023,44.24,38.05,3.2010464675993333,2.65,260.0,19.148607485948457,140.24605052229586,2.88,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.950503408731537
A001770,SHD,코스피 금속,2023,60.48,14.16,-15.144146698705818,0.63,207.0,-33.88591350722166,83.85964700901563,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.4409986800791685
A001780,알루코,코스피 금속,2023,55.68,36.26,-20.896886150939807,0.57,131.0,8.626250569891205,102.74066203306629,-0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.641894150559594
A001790,대한제당,코스피 음식료·담배,2023,55.11,34.68,-3.411734037222736,3.16,193.0,6.809410611247771,154.8230807340299,2.45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.048721265815146
A001820,삼화콘덴서,코스피 전기·전자,2023,80.2,3.25,6.472234990122527,7.76,107.0,57.74171915605084,244.84397773615711,7.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.504697097874203
A002070,비비안,코스피 섬유·의류,2023,46.01,42.79,2.0549877680704487,2.28,223.0,0.2447251260127616,34.13212136482476,-3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.559115850586783
A002100,경농,코스피 화학,2023,68.39,15.1,10.274907937704514,12.89,96.0,10.003138245521544,71.610782900593,6.54,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.2851134356035905
A002140,고려산업,코스피 음식료·담배,2023,37.72,43.77,12.233871262896256,2.44,316.0,9.602317104335906,43.786792337355976,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.801913282056475
A002150,도화엔지니어링,코스피 일반서비스,2023,49.04,4.28,2.84295945564248,3.19,202.0,9.04154579733487,103.02243028265607,3.91,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4.644606551681462
A002210,동성제약,코스피 제약,2023,34.62,37.64,-5.073071582091792,0.67,214.0,-5.711426436876979,92.181634490368,-1.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.534550647449315
A002240,고려제강,코스피 금속,2023,86.84,1.06,-7.543654656895294,8.85,43.0,36.95011741220646,167.61648530698076,3.64,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.12762681840931
A002350,넥센타이어,코스피 화학,2023,49.74,28.48,0.3704592091114955,5.74,130.0,3.3356700299208266,104.37654663212356,3.57,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.657540093624733
A002380,KCC,코스피 화학,2023,55.48,29.58,11.023074377747475,11.51,57.99999999999999,10.77934613504827,62.46839547054736,5.86,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.150542072875109
A002390,한독,코스피 제약,2023,46.33,35.75,-3.46138101954846,2.68,131.0,8.053478445620058,63.162662845095575,-0.25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.161421465893652
A002420,세기상사,코스피 유통,2023,53.05,33.44,-7.065472703357001,-2.6,117.0,-1.1463719761712126,37.57040835227922,-3.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6524853594671565
A002450,삼익악기,코스피 제조,2023,64.31,30.84,-38.57718069980678,7.15,43.0,4.761000351048239,51.81882366888978,1.44,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.966867636058513
A002460,HS화성,코스피 건설,2023,50.36,24.98,38.09787161713327,3.56,237.0,-12.354375425487724,199.2061485431257,4.58,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.299347578413141
A002600,조흥,코스피 음식료·담배,2023,39.61,53.47,27.5905986590665,3.72,267.0,2.940956968470904,54.20731123340386,0.16,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4.011095394392843
A002700,신일전자,코스피 유통,2023,65.2,15.45,-9.090665406875145,1.09,225.0,45.47396352642454,145.98923526852616,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9903593546315195
A002710,TCC스틸,코스피 금속,2023,40.28,50.89,-10.584155302782094,1.89,254.0,1.584926717074126,41.17518895105051,-2.31,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.741832108589169
A002720,국제약품,코스피 제약,2023,51.79,18.92,6.209866151927046,-1.56,168.0,4.745712167660492,55.76679924955329,-5.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.038951634574199
A002760,보락,코스피 화학,2023,84.21,3.72,-3.429190255428216,1.08,96.0,16.64490895178396,224.3054317901122,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.41745695629144
A002780,진흥기업,코스피 건설,2023,46.64,3.17,20.74991860114381,6.81,308.0,35.21226381951382,211.2200466694365,8.83,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.3576236923560625
A002900,TYM,코스피 기계·장비,2023,47.17,32.26,-6.795820282298115,6.67,199.0,3.020485542005215,71.70610425607534,8.61,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.286425346022524
A002920,유성기업,코스피 운송장비·부품,2023,69.62,0.16,4.855908985637214,-5.1,156.0,5.652197325941058,186.8446947420924,-1.02,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.235615529630707
A002990,금호건설,코스피 건설,2023,28.84,18.46,8.082256627343254,0.93,421.0,-12.68496610231808,98.14467392651342,0.39,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.596580136190788
A003080,성보화학,코스피 화학,2023,80.13,1.55,-5.749559656599301,1.82,46.0,-2.3328767765119203,110.7546997745854,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.7163062887577585
A003160,디아이,코스피 의료·정밀기기,2023,61.2,28.81,12.114094472643355,5.74,128.0,27.22981707304453,68.88655150793565,3.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.246873234562376
A003220,대원제약,코스피 제약,2023,54.84,27.15,10.577454984617972,6.78,197.0,23.848779030756624,62.16194221817963,5.31,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.1457019396774655
A003230,삼양식품,코스피 음식료·담배,2023,52.71,26.1,31.781551455888,14.1,234.0,30.901457477524247,103.3225130741005,12.65,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.647487187938992
A003350,한국화장품제조,코스피 화학,2023,59.01,19.05,5.256983312908292,8.25,219.0,33.58652359961116,152.64997748225923,8.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0346771420243135
A003490,대한항공,코스피 운송·창고,2023,33.1,35.58,8.666278685698536,10.89,154.0,19.076209922062265,77.11494759328546,3.2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.358181428971821
A003520,영진약품,코스피 제약,2023,39.56,29.52,7.5654355247227745,1.33,262.0,-7.464416959288735,86.03995753631007,-1.8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.466367295243429
A003570,SNT다이내믹스,코스피 운송장비·부품,2023,67.21,0.1,21.67163469023848,10.26,57.99999999999999,31.63134500331412,197.6738732005687,4.91,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.291664652238843
A003850,보령,코스피 제약,2023,60.3,22.77,12.74703676319351,8.08,156.0,11.032021829884563,92.48326512305928,4.67,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.5377824376342595
A003920,남양유업,코스피 음식료·담배,2023,78.67,10.84,2.7393697513475423,-6.85,138.0,-20.70693128809789,163.14662597548457,-7.1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5.1007600892160045
A003960,사조대림,코스피 음식료·담배,2023,60.24,5.61,2.2759930337280743,5.2,305.0,39.29894273387899,98.4509478821034,8.78,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4.599664536497429
A004020,현대제철,코스피 금속,2023,58.03,27.68,-8.693468894454126,3.01,116.0,13.49082139499439,72.84200662079111,1.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4.30192776507984
A004060,SG세계물산,코스피 유통,2023,81.8,13.36,-14.191712914885002,1.54,50.0,8.177284008427195,147.3541676851159,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99960243993922
A004080,신흥,코스피 유통,2023,86.06,0.48,-4.820433786585754,10.1,104.0,45.78270164234223,93.03569469854564,7.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.543674441026089
A004090,한국석유,코스피 비금속,2023,57.87,27.95,-3.2777950426170044,2.72,203.0,2.3813753305131056,68.39646909410239,4.77,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.239835988611856
A004170,신세계,코스피 유통,2023,46.91,29.34,2.46830103548783,14.47,48.0,9.065111691841436,19.28269949453649,2.47,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.009768281034915
A004250,NPC,코스피 화학,2023,72.39,11.78,-7.361443283364966,5.64,116.0,35.44370253981471,65.0862771809467,4.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.190961118359505
A004270,남성,코스피 유통,2023,51.7,30.62,-34.61480549358965,-0.41,36.0,-6.003669198968247,59.72953704539715,-4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.106430186718846
A004310,현대약품,코스피 제약,2023,54.75,25.35,11.108616319402852,3.83,211.0,-6.496264833714119,89.50153486010896,3.65,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.505366810342275
A004360,세방,코스피 운송·창고,2023,75.46,7.75,3.838301155405932,3.2,120.0,27.07794664491309,134.2055114769987,3.32,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.9067959281403954
A004370,농심,코스피 음식료·담배,2023,76.59,1.28,8.739928041610767,4.77,122.0,32.63425012766351,138.77034366026393,4.16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.940000673249347
A004380,삼익THK,코스피 기계·장비,2023,42.36,45.65,-6.924952778973081,2.53,156.0,2.411796771871041,48.604128130743135,0.47,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.904074058709989
A004410,서울식품,코스피 음식료·담배,2023,37.74,41.17,0.6765936147063112,0.91,235.0,4.584727224520551,47.93686693934486,-0.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8905310375620084
A004430,송원산업,코스피 화학,2023,66.43,17.68,-30.77289080840595,1.93,123.0,46.40081919071092,82.4191751484538,1.67,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.423878200784811
A004440,삼일씨엔에스,코스피 비금속,2023,76.57,11.43,-13.584185700857642,-0.85,73.0,-12.0627156200175,123.3733937364606,-0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.823288280713638
A004450,삼화왕관,코스피 금속,2023,57.38,30.44,-0.6360542252516588,8.97,116.0,17.345723033458267,137.03563581957414,-4.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.927511882398052
A004490,세방전지,코스피 전기·전자,2023,82.7,4.03,6.202173615898521,7.02,108.0,53.83369590253228,236.97956058770865,6.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.472184790100009
A004540,깨끗한나라,코스피 종이·목재,2023,31.59,50.69,-14.96912678950154,-3.98,242.0,8.549108529229976,38.439187095520886,-4.97,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.674759918353687
A004560,현대비앤지스틸,코스피 금속,2023,62.57,24.71,-18.41946674268593,-3.38,208.0,20.15320429833586,130.19600708851326,-3.78,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.876692442270296
A004690,삼천리,코스피 전기·가스,2023,43.4,14.69,-3.195499141327096,2.02,280.0,-1.03860328401239,151.29626234614514,2.06,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.025827718208935
A004700,조광피혁,코스피 섬유·의류,2023,86.17,4.48,3.7385326173620337,5.01,31.0,11.723582591508022,202.1398151297971,1.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.313894486447916
A004710,한솔테크닉스,코스피 전기·전자,2023,53.7,31.76,-3.692775234935597,3.91,253.0,34.35554533668188,100.01721222251294,8.03,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.615290920366436
A004720,팜젠사이언스,코스피 제약,2023,59.07,19.74,10.50008823974753,5.48,167.0,17.070345876475916,118.02298160436268,8.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.779316597191473
A004800,효성,코스피 금융,2023,86.15,1.43,-28.903632942020103,-1.5,21.0,53.53215738147059,244.74069927118344,0.1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.504276912008679
A004830,덕성,코스피 화학,2023,69.59,21.65,-14.536931045296386,3.41,118.0,32.02752515794045,287.9794391950074,4.86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.666355540927578
A004910,조광페인트,코스피 화학,2023,48.45,36.72,-3.231015423671113,3.83,136.0,9.978890259134712,59.912769468807824,0.35,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4.10944283202699
A004960,한신공영,코스피 건설,2023,38.63,32.14,10.131445034193764,0.82,177.0,0.6511346289192367,99.81077081276418,1.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.613245203230093
A004970,신라교역,코스피 농업·임업 및 어업,2023,80.02,12.02,-2.047939511120056,4.85,66.0,30.78976129865221,159.98137905956122,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.081288700280411
A004980,성신양회,코스피 비금속,2023,45.55,32.9,7.131501331071899,6.68,163.0,6.699315582024888,52.94780262594638,6.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.988016961049757
A005010,휴스틸,코스피 금속,2023,74.16,12.68,-19.2484480243066,9.95,78.0,43.6613422337874,205.41517437710647,9.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.329889550173926
A005070,코스모신소재,코스피 화학,2023,71.18,8.37,29.64826500485507,5.13,172.0,-14.896411503985036,80.2788649086723,4.81,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.397886018534236
A005090,SGC에너지,코스피 전기·가스,2023,40.56,51.17,-11.305991327312926,12.06,126.0,8.966949869438503,31.32643710419106,2.48,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.47588538164931
A005300,롯데칠성,코스피 음식료·담배,2023,41.23,39.33,4.352771709413439,7.09,196.0,11.865591927174297,56.93384653140091,2.99,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4.059301782548588
A005320,온타이드,코스피 유통,2023,71.55,18.69,-24.59924098442137,3.51,155.0,-6.490004516559734,117.9264614550057,1.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.778505331122432
A005380,현대차,코스피 운송장비·부품,2023,71.46,1.52,19.485116374858656,8.55,134.0,56.44562327880512,91.84170401771443,8.72,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.530895935586294
A005390,신성통상,코스피 유통,2023,40.18,40.78,5.089002887376837,9.92,404.0,26.00864120875992,56.63030415210456,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.054048543104344
A005430,한국공항,코스피 운송·창고,2023,74.24,5.74,32.46270174963666,6.44,147.0,28.9337040144959,280.2707185637339,6.64,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.6393176168098105
A005500,삼진제약,코스피 제약,2023,63.2,28.25,6.603877593283114,7.01,108.0,5.392625728782861,46.05852167619452,4.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.8513919692102725
A005610,SPC삼립,코스피 음식료·담배,2023,42.07,33.96,3.5717001757247235,4.57,438.0,25.389792023668285,54.71450093892894,4.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.020240453067334
A005720,넥센,코스피 화학,2023,88.83,1.85,-35.50077597188034,6.87,74.0,65.2304541938372,203.2364128916927,4.51,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5.319278209577332
A005750,대림B&Co,코스피 비금속,2023,46.15,29.7,-3.613551094512813,2.42,157.0,9.700134344284818,66.00361828495873,-1.57,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.204746622185905
A005810,풍산홀딩스,코스피 금융,2023,85.64,2.11,-5.313780469049467,12.46,32.0,17.674826766485864,96.08565521937764,3.11,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.575593632348582
A005820,원림,코스피 섬유·의류,2023,86.38,5.25,-4.681712368073887,1.63,52.0,25.283067586778746,259.1851372780162,2.68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.561393444070403
A005850,에스엘,코스피 운송장비·부품,2023,77.0,0.03,12.923155079323688,6.71,169.0,64.44690877980493,234.6294042495897,10.51,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5.462260249803033
A005870,휴니드,코스피 전기·전자,2023,53.98,0.61,2.8646341920454343,7.59,150.0,12.712201792179089,96.52224480808268,5.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.580080503858891
A005880,대한해운,코스피 운송·창고,2023,46.99,43.73,-5.042642474960013,19.2,52.0,17.20067664230044,52.54367816803999,1.92,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.9804977351729263
A005930,삼성전자,코스피 전기·전자,2023,75.72,9.69,-19.58445628625505,-6.77,78.0,47.80812525240388,93.86043375454676,9.12,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.552406693014849
A005960,동부건설,코스피 건설,2023,39.96,19.07,38.296514745797424,2.03,309.0,12.079864977230176,128.00360296819912,3.13,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.859840333957677
A006040,동원산업,코스피 금융,2023,60.94,34.32,5.688996656663781,11.63,51.0,9.23530451681562,74.80433655711879,2.64,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.328155501527946
A006090,사조오양,코스피 음식료·담배,2023,63.77,19.62,6.071799937482036,4.16,184.0,23.569357467436586,51.68139166303052,5.89,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.9642622938198193
A006110,삼아알미늄,코스피 금속,2023,63.09,27.95,-12.486129374516588,1.88,121.0,9.112763034279844,113.21789811118067,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.738108010959015
A006280,녹십자,코스피 제약,2023,59.72,26.42,-2.818839428605413,1.7,97.0,-0.8014263997778375,57.766190223782,0.36,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.07356669333669
A006360,GS건설,코스피 건설,2023,31.53,28.97,8.87110891309808,-7.56,205.0,-1.512529276825319,85.07000045609962,-4.45,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.455160923960554
A006390,한일현대시멘트,코스피 비금속,2023,46.64,37.87,7.114738522511699,9.51,134.0,15.353443103965825,123.5798489650458,4.71,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.824946867472124
A006400,삼성SDI,코스피 전기·전자,2023,68.6,6.1,13.407739956092987,2.97,152.0,24.118570167605498,83.9562398358182,4.28,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.442136298461225
A006570,대림통상,코스피 금속,2023,46.18,36.22,-12.098828350603352,-7.46,140.0,-5.956867462219859,58.92607343694998,-6.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.093111693167104
A006650,대한유화,코스피 화학,2023,85.55,5.04,12.42774892784755,-2.69,141.0,28.136087363603696,108.10519149474392,-1.9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.692312476443332
A006740,영풍제지,코스피 종이·목재,2023,62.13,29.6,-25.47793021612093,-1.93,61.0,13.64440717620505,306.4510289724139,-1.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.728315819189826
A006980,우성,코스피 음식료·담배,2023,86.82,3.72,-15.424834137745158,-1.15,30.0,6.548969954617815,160.419697941317,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.084007792635133
A007070,GS리테일,코스피 유통,2023,49.67,30.58,4.584022012139521,2.89,266.0,17.553632282949355,68.79617413573999,-0.3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.245579196457222
A007110,일신석재,코스피 유통,2023,57.95,15.69,-26.46423456005536,4.55,180.0,21.254521998690947,84.60114161777702,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.449698619715037
A007160,사조산업,코스피 농업·임업 및 어업,2023,56.33,32.59,2.171403785268944,-1.22,150.0,-6.170343952852416,65.36335978532773,-0.47,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.1951450937170325
A007210,벽산,코스피 비금속,2023,52.1,29.16,26.44857889032053,8.47,190.0,7.026361083832129,91.99102620724068,6.59,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.532502996102304
A007280,한국특강,코스피 금속,2023,40.37,39.85,4.328492534712969,5.7,390.0,6.230745313941857,44.403141118863736,5.07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.8155812902941184
