조사년도,학교명,시도명,지역명,학제유형명,고등교육학교_입학생수,6학년재적학생수,5학년재적학생수,4학년재적학생수,3학년재적학생수,2학년재적학생수,1학년재적학생수
2020,서강대학교,서울,서울 마포구,대학,1862,0,0,4240,4686,3635,2418
2020,부산대학교,부산,부산 금정구,대학,4506,79,167,9560,8800,10176,5828
2020,울산대학교,울산,울산 남구,대학,2907,0,102,6141,5190,7269,3641
2020,한서대학교,충남,충남 서산시,대학,1708,0,0,2401,3169,3751,1813
2020,광주가톨릭대학교,전남,전남 나주시,대학,24,0,0,20,75,33,24
2020,동양대학교,경북,경북 영주시,대학,1046,0,0,1441,1543,2237,1584
2020,가톨릭관동대학교,강원,강원 강릉시,대학,2221,0,71,3044,4436,5444,2852
2020,한북대학교,경기,경기 동두천시,대학,0,0,0,0,0,0,0
2020,제주대학교,제주,제주 제주시,대학,2284,0,45,5260,4399,5258,3077
2020,서울여자대학교,서울,서울 노원구,대학,1710,0,0,4438,2756,1829,2036
2020,목포가톨릭대학교,전남,전남 목포시,대학,126,0,0,128,170,206,134
2020,강서대학교,서울,서울 강서구,대학,303,0,0,575,553,461,426
2020,대진대학교,경기,경기 포천시,대학,1916,0,0,3012,3665,4138,2072
2020,장로회신학대학교,서울,서울 광진구,대학,156,0,0,273,339,272,220
2020,백석대학교,충남,충남 천안시,대학,2964,0,0,4530,5740,5561,3544
2020,수원가톨릭대학교,경기,경기 화성시,대학,35,0,0,27,54,109,38
2020,한국해양대학교,부산,부산 영도구,대학,1566,0,0,2642,2185,2639,2684
2020,대전가톨릭대학교,세종,세종 ,대학,14,0,0,12,23,22,16
2020,국민대학교,서울,서울 성북구,대학,3391,0,108,7260,6999,7552,6192
2020,대전신학대학교,대전,대전 대덕구,대학,16,0,0,45,38,20,20
2020,나사렛대학교,충남,충남 천안시,대학,1347,0,0,1818,1892,2217,2092
2020,경동대학교,강원,강원 고성군,대학,196,0,0,875,506,641,269
2020,경동대학교,강원,강원 원주시,대학,1033,0,0,1139,1369,1489,1123
2020,경동대학교,경기,경기 양주시,대학,758,0,0,429,1251,1532,880
2020,고려대학교,서울,서울 성북구,대학,4405,0,92,7705,9881,10302,6913
2020,고려대학교,세종,세종 ,대학,1431,37,38,2256,3330,3285,3124
2020,목포대학교,전남,전남 무안군,대학,1776,34,96,2814,2843,4018,2212
2020,성공회대학교,서울,서울 구로구,대학,529,0,0,891,1052,1028,672
2020,대구예술대학교,경북,경북 칠곡군,대학,231,0,0,466,506,613,340
2020,위덕대학교,경북,경북 경주시,대학,783,0,0,868,1049,1445,1059
2020,한국전통문화대학교,충남,충남 부여군,대학,146,0,0,220,269,255,173
2020,인천대학교,인천,인천 연수구,대학,2725,0,0,5958,5631,6049,3416
2020,동아대학교,부산,부산 사하구,대학,4366,0,62,8313,7684,8383,8177
2020,예원예술대학교,경기,경기 양주시,대학,112,0,0,139,168,179,135
2020,예원예술대학교,전북,전북 임실군,대학,364,0,0,215,378,539,427
2020,영산선학대학교,전남,전남 영광군,대학,6,0,0,9,27,21,13
2020,서울대학교,서울,서울 관악구,대학,3378,73,130,8167,6565,6441,4417
2020,초당대학교,전남,전남 무안군,대학,791,0,0,958,1384,1561,961
2020,동신대학교,전남,전남 나주시,대학,1543,0,0,1820,2263,3033,2764
2020,상명대학교,서울,서울 종로구,대학,1553,0,0,3135,3111,2948,2107
2020,상명대학교,충남,충남 천안시,대학,1400,0,0,2721,2937,2595,1752
2020,총신대학교,서울,서울 동작구,대학,363,0,0,648,705,653,485
2020,서울과학기술대학교,서울,서울 노원구,대학,2367,0,68,3612,4365,4910,4422
2020,대신대학교,경북,경북 경산시,대학,116,0,0,155,214,184,185
2020,계명대학교,대구,대구 달서구,대학,4934,33,72,9051,9350,10222,9385
2020,충북대학교,충북,충북 청주시,대학,3022,57,116,5941,5705,6947,3982
2020,강남대학교,경기,경기 용인시,대학,1609,0,0,2609,3041,3130,2482
2020,공주교육대학교,충남,충남 공주시,교육대학,379,0,0,364,404,385,408
2020,울산과학기술대학교,울산,울산 울주군,대학,378,0,0,1421,1101,673,438
2020,포항공과대학교,경북,경북 포항시,대학,330,0,0,695,509,400,350
2020,강릉원주대학교,강원,강원 강릉시,대학,1443,0,0,2138,2660,3097,1781
2020,강릉원주대학교,강원,강원 원주시,대학,510,0,0,747,981,1194,590
2020,서울기독대학교,서울,서울 은평구,대학,127,0,0,203,141,175,174
2020,청운대학교,충남,충남 홍성군,산업대학,1427,0,0,2015,2675,2704,2192
2020,서울장신대학교,경기,경기 광주시,대학,118,0,0,151,199,188,165
2020,극동대학교,충북,충북 음성군,대학,980,0,0,1169,1403,2001,1488
2020,창원대학교,경남,경남 창원시,대학,1932,0,37,3671,3506,4448,2412
2020,숭실대학교,서울,서울 동작구,대학,3160,0,89,6724,7434,6993,3666
2020,영남대학교,경북,경북 경산시,대학,4917,76,156,9650,8313,10405,8620
2020,인하대학교,인천,인천 미추홀구,대학,3989,0,79,9003,8542,9420,5305
2020,건국대학교,서울,서울 광진구,대학,3547,0,0,7526,7334,7774,5759
2020,건국대학교,충북,충북 충주시,대학,1645,0,0,3291,3729,3508,2922
2020,중앙승가대학교,경기,경기 김포시,대학,38,0,0,41,45,33,38
2020,경성대학교,부산,부산 남구,대학,3049,53,76,4482,4638,5385,5340
2020,경남대학교,경남,경남 창원시,대학,2880,0,35,4511,4400,7725,3658
2020,성균관대학교,서울,서울 종로구,대학,4082,59,169,9860,9697,7580,5189
2020,호남신학대학교,광주,광주 남구,대학,138,0,0,206,241,248,213
2020,우석대학교,전북,전북 완주군,대학,1866,51,51,2160,2821,3664,2415
2020,경주대학교,경북,경북 경주시,대학,183,0,0,470,435,523,376
2020,예수대학교,전북,전북 전주시,대학,131,0,0,175,144,213,136
2020,선문대학교,충남,충남 아산시,대학,2404,0,27,3455,4012,5519,2717
2020,가야대학교,경남,경남 김해시,대학,493,0,0,753,835,852,1031
2020,가야대학교,경북,경북 고령군,대학,0,0,0,0,0,0,0
2020,성결대학교,경기,경기 안양시,대학,1296,0,0,2153,1927,2543,2146
2020,경북대학교,대구,대구 북구,대학,5055,31,104,8357,8876,9956,10371
2020,한국산업기술대학교,경기,경기 시흥시,산업대학,0,0,0,0,0,0,0
2020,한국교원대학교,충북,충북 청주시,대학,590,0,0,734,884,712,630
2020,한밭대학교,대전,대전 유성구,산업대학,0,0,0,0,0,0,0
2020,경기대학교,경기,경기 수원시,대학,2887,0,102,4839,5328,5539,4746
2020,경기대학교,서울,서울 서대문구,대학,501,0,0,795,839,895,719
2020,가천대학교,경기,경기 성남시,대학,4176,30,102,10351,8477,8514,5422
2020,조선대학교,광주,광주 동구,대학,4727,72,162,6556,7739,9529,9353
2020,한세대학교,경기,경기 군포시,대학,612,0,0,1225,1141,1017,704
2020,협성대학교,경기,경기 화성시,대학,1055,0,0,1649,1874,1950,1255
2020,금오공과대학교,경북,경북 구미시,대학,1307,0,71,2508,2362,3969,1641
2020,루터대학교,경기,경기 용인시,대학,87,0,0,137,127,123,95
2020,한신대학교,경기,경기 오산시,대학,1270,0,0,2677,2428,2487,1618
2020,서원대학교,충북,충북 청주시,대학,1745,0,0,2197,2631,3496,1991
2020,용인대학교,경기,경기 용인시,대학,1611,0,0,2162,2463,2975,3023
2020,칼빈대학교,경기,경기 용인시,대학,115,0,0,126,253,162,241
2020,부산장신대학교,경남,경남 김해시,대학,49,0,0,86,113,69,64
2020,아주대학교,경기,경기 수원시,대학,2175,36,114,4086,4436,4517,4050
2020,전주대학교,전북,전북 전주시,대학,2799,0,38,4171,4719,6527,3635
2020,서경대학교,서울,서울 성북구,대학,1529,0,0,3392,2851,2724,1766
2020,부산교육대학교,부산,부산 연제구,교육대학,385,0,0,428,392,409,398
2020,서울신학대학교,경기,경기 부천시,대학,533,0,0,960,1000,789,634
2020,인천가톨릭대학교,인천,인천 강화군,대학,15,0,0,20,68,17,15
2020,인천가톨릭대학교,인천,인천 연수구,대학,161,0,0,230,287,210,173
2020,한국성서대학교,서울,서울 노원구,대학,236,0,0,363,337,375,325
2020,광주대학교,광주,광주 남구,대학,1715,0,26,2222,2673,2981,2404
2020,단국대학교,경기,경기 용인시,대학,2579,0,92,5388,5076,5182,4175
2020,단국대학교,충남,충남 천안시,대학,2513,29,35,4408,4686,4589,3877
2020,동서대학교,부산,부산 사상구,대학,2533,0,82,4452,4167,5994,3146
2020,신라대학교,부산,부산 사상구,대학,2060,0,24,3313,2967,4249,3426
2020,안동대학교,경북,경북 안동시,대학,1527,0,0,2272,2608,3821,1923
2020,한라대학교,강원,강원 원주시,대학,937,0,0,1126,1577,2484,1145
2020,가톨릭대학교,경기,경기 부천시,대학,1595,30,32,3600,3842,2752,1963
2020,가톨릭대학교,서울,서울 서초구,대학,180,0,0,191,218,297,343
2020,가톨릭대학교,서울,서울 종로구,대학,53,0,0,84,181,78,59
2020,강원대학교,강원,강원 삼척시,대학,1603,0,20,2219,2841,4203,3766
2020,강원대학교,강원,강원 춘천시,대학,3152,57,107,6681,7151,7433,3907
2020,한림대학교,강원,강원 춘천시,대학,1821,0,0,3423,3803,3815,2296
2020,서울시립대학교,서울,서울 동대문구,대학,1819,0,86,4906,4162,4065,2780
2020,감리교신학대학교,서울,서울 서대문구,대학,198,0,0,299,453,370,238
2020,대구한의대학교,경북,경북 경산시,대학,1676,0,0,2016,2313,2870,2638
2020,영산대학교,경남,경남 양산시,대학,683,0,0,1042,959,1516,920
2020,영산대학교,부산,부산 해운대구,대학,938,0,0,1296,1377,1770,1257
2020,건양대학교,대전,대전 서구,대학,841,0,0,1057,1251,1537,958
2020,건양대학교,충남,충남 논산시,대학,893,0,0,1251,1478,1723,986
2020,덕성여자대학교,서울,서울 도봉구,대학,1104,98,89,2435,2883,1870,1272
2020,김천대학교,경북,경북 김천시,대학,727,0,0,907,1082,1506,874
2020,호남대학교,광주,광주 광산구,대학,1699,0,0,2719,2786,3725,2046
2020,세명대학교,충북,충북 제천시,대학,1989,0,0,2524,3350,4415,2434
2020,경일대학교,경북,경북 경산시,대학,1763,0,35,2176,2488,4273,2637
2020,영동대학교,충북,충북 영동군,대학,877,0,0,1055,1567,1979,1838
2020,부산외국어대학교,부산,부산 금정구,대학,1944,0,0,4476,3798,4281,2470
2020,경희대학교,서울,서울 동대문구,대학,5733,41,126,10931,12062,11983,9241
2020,동덕여자대학교,서울,서울 성북구,대학,1659,51,47,3413,2599,1811,1676
2020,한남대학교,대전,대전 대덕구,대학,2843,0,37,4866,4893,6041,3338
2020,진주교육대학교,경남,경남 진주시,교육대학,337,0,0,344,354,367,356
2020,청주대학교,충북,충북 청주시,대학,2841,0,54,4276,5079,6805,3754
2020,평택대학교,경기,경기 평택시,대학,955,0,0,1186,1466,1723,1105
2020,대불대학교,전남,전남 영암군,대학,942,0,0,1372,1597,1839,1130
2020,한국기술교육대학교,충남,충남 천안시,대학,978,0,30,2259,1458,2894,1125
2020,세종대학교,서울,서울 광진구,대학,2767,0,100,5561,5467,5472,4587
2020,광주교육대학교,광주,광주 북구,교육대학,350,0,0,353,355,339,383
2020,청주교육대학교,충북,충북 청주시,교육대학,305,0,0,319,317,335,325
2020,대전대학교,대전,대전 동구,대학,2200,0,47,3482,3921,5079,2883
2020,충주대학교,충북,충북 충주시,대학,2099,0,47,2908,3772,5048,3210
2020,한동대학교,경북,경북 포항시,대학,819,0,0,1884,1626,1798,1477
2020,우송대학교,대전,대전 동구,대학,2174,0,0,3138,3670,4299,4265
2020,배재대학교,대전,대전 서구,대학,2190,0,27,2609,2969,4044,3189
2020,목원대학교,대전,대전 서구,대학,1966,0,42,2617,3319,3913,2423
2020,서울교육대학교,서울,서울 서초구,교육대학,394,0,0,410,444,397,432
2020,호서대학교,충남,충남 아산시,대학,3147,0,50,4332,5404,7192,3409
2020,광주과학기술원,광주,광주 북구,대학,196,0,0,240,324,431,321
2020,군산대학교,전북,전북 군산시,대학,1872,0,0,2321,2934,4197,2289
2020,숙명여자대학교,서울,서울 용산구,대학,2396,79,80,5263,4169,2810,2780
2020,남서울대학교,충남,충남 천안시,산업대학,0,0,0,0,0,0,0
2020,명지대학교,경기,경기 용인시,대학,1471,0,187,2885,3152,3450,1802
2020,명지대학교,서울,서울 서대문구,대학,1700,0,0,3985,3939,3079,2258
2020,춘천교육대학교,강원,강원 춘천시,교육대학,342,0,0,375,334,355,350
2020,목포해양대학교,전남,전남 목포시,대학,735,0,0,698,764,951,1004
2020,남서울대학교,충남,충남 천안시,대학,2325,0,40,3669,4237,4647,2722
2020,서울한영대학교,서울,서울 구로구,대학,201,0,0,215,316,321,274
2020,중원대학교,충북,충북 괴산군,대학,1040,0,0,1408,1919,2039,1261
2020,한국공학대학교,경기,경기 시흥시,대학,1690,0,0,2377,3350,4363,1963
2020,한국항공대학교,경기,경기 고양시,대학,921,0,0,1567,1673,2219,1846
2020,원광대학교,전북,전북 익산시,대학,3681,47,104,6248,6410,9024,4916
2020,경상국립대학교,경남,경남 진주시,대학,3243,34,95,5610,5685,7968,4040
2020,영남신학대학교,경북,경북 경산시,대학,118,0,0,142,181,198,154
2020,이화여자대학교,서울,서울 서대문구,대학,3364,129,187,9234,5317,3918,3606
2020,한려대학교,전남,전남 광양시,대학,79,0,0,138,191,127,91
2020,대구경북과학기술원,대구,대구 달성군,대학,230,0,0,286,233,175,434
2020,고신대학교,부산,부산 영도구,대학,927,0,0,1292,1370,1710,1250
2020,창신대학교,경남,경남 창원시,대학,521,0,0,578,716,875,581
2020,경남과학기술대학교,경남,경남 진주시,산업대학,0,0,0,0,0,0,0
2020,순천향대학교,충남,충남 아산시,대학,2553,0,47,4083,5012,5456,2851
2020,한국체육대학교,서울,서울 송파구,대학,585,0,0,1081,969,1022,604
2020,남부대학교,광주,광주 광산구,대학,768,0,0,907,1063,1262,1103
2020,한양대학교,경기,경기 안산시,대학,2267,36,102,4338,4225,4596,2863
2020,한양대학교,서울,서울 성동구,대학,3544,0,132,7966,7653,7094,4605
2020,부경대학교,부산,부산 남구,대학,3652,0,73,7681,6641,8539,4596
2020,수원대학교,경기,경기 화성시,대학,2316,0,0,3651,4145,4599,2733
2020,한경대학교,경기,경기 안성시,산업대학,0,0,0,0,0,0,0
2020,충남대학교,대전,대전 유성구,대학,3698,58,123,8118,7054,7959,4668
2020,한국외국어대학교,서울,서울 동대문구,대학,3800,0,0,9310,8925,6931,4604
2020,대구가톨릭대학교,경북,경북 경산시,대학,3025,52,95,4931,4660,6538,3800
2020,부산가톨릭대학교,부산,부산 금정구,대학,933,0,0,1208,1438,1801,1120
2020,인제대학교,경남,경남 김해시,대학,2267,36,80,3339,3370,5511,2905
2020,인제대학교,부산,부산 부산진구,대학,0,0,0,0,0,0,0
2020,한국국제대학교,경남,경남 진주시,대학,178,0,0,711,778,984,465
2020,한성대학교,서울,서울 성북구,대학,1619,0,0,2490,3363,3564,2360
2020,동국대학교,경북,경북 경주시,대학,1934,0,0,2789,2756,3800,3324
2020,동국대학교,서울,서울 중구,대학,3186,35,36,6773,6355,6121,4354
2020,한밭대학교,대전,대전 유성구,대학,2064,0,40,3265,3925,4453,3483
2020,경남과학기술대학교,경남,경남 진주시,대학,1186,0,32,1611,1908,2436,2404
2020,상지대학교,강원,강원 원주시,대학,2290,0,0,2149,2957,3634,2751
2020,차의과학대학교,경기,경기 포천시,대학,498,45,42,834,972,762,521
2020,중부대학교,충남,충남 금산군,대학,2132,0,0,3121,3477,4749,3607
2020,금강대학교,충남,충남 논산시,대학,90,0,0,178,222,186,128
2020,한국과학기술원,대전,대전 유성구,대학,722,0,0,1605,1309,1112,1202
2020,성신여자대학교,서울,서울 성북구,대학,2224,0,0,4731,3487,2632,2275
2020,침례신학대학교,대전,대전 유성구,대학,288,0,0,496,537,511,332
2020,순천대학교,전남,전남 순천시,대학,1744,36,70,2613,2872,3919,2100
2020,가톨릭꽃동네대학교,충북,충북 청주시,대학,112,0,0,163,197,174,144
2021,광주여자대학교,광주,광주 광산구,대학,929,0,0,1036,998,976,981
2021,호원대학교,전북,전북 군산시,산업대학,1217,0,0,1692,1908,1644,1456
2021,우송대학교,대전,대전 동구,산업대학,0,0,0,0,0,0,0
2021,한경국립대학교,경기,경기 안성시,대학,1193,0,29,1830,1760,2074,1411
2021,삼육대학교,서울,서울 노원구,대학,1207,37,79,1742,1764,1778,1754
2021,연세대학교,강원,강원 원주시,대학,1462,0,0,2776,2755,2299,1911
2021,연세대학교,서울,서울 서대문구,대학,4436,35,107,8158,7282,6069,5614
2021,전남대학교,광주,광주 북구,대학,3613,65,105,5989,5278,5955,4387
2021,전남대학교,전남,전남 여수시,대학,799,0,29,716,944,1391,1030
2021,신한대학교,경기,경기 동두천시,대학,358,0,0,439,447,574,403
2021,신한대학교,경기,경기 의정부시,대학,1212,0,0,1543,1744,1833,1440
2021,대구대학교,경북,경북 경산시,대학,3631,0,0,5410,5601,7572,4733
2021,경운대학교,경북,경북 구미시,대학,1208,0,0,1206,1433,2024,1432
2021,아세아연합신학대학교,경기,경기 양평군,대학,99,0,0,174,231,189,131
2021,전북대학교,전북,전북 전주시,대학,4227,0,0,6539,5834,7160,5131
2021,중앙대학교,경기,경기 안성시,대학,1314,0,0,1691,1588,1772,1900
2021,중앙대학교,서울,서울 동작구,대학,4023,118,180,7146,6392,6070,5808
2021,홍익대학교,서울,서울 마포구,대학,2810,0,119,5642,4075,4289,3495
2021,홍익대학교,세종,세종 ,대학,0,0,0,0,0,0,0
2021,홍익대학교,세종,세종 ,대학,1377,0,60,2430,2096,2020,1634
2021,신경대학교,경기,경기 화성시,대학,75,0,0,170,181,293,197
2021,경운대학교,경북,경북 구미시,산업대학,0,0,0,0,0,0,0
2021,전주교육대학교,전북,전북 전주시,교육대학,303,0,0,317,279,289,315
2021,제주국제대학교,제주,제주 제주시,대학,112,0,0,332,306,342,174
2021,광운대학교,서울,서울 노원구,대학,2026,0,48,3348,2673,3170,2546
2021,추계예술대학교,서울,서울 서대문구,대학,263,0,0,412,375,311,329
2021,광신대학교,광주,광주 북구,대학,123,0,0,150,149,116,145
2021,송원대학교,광주,광주 남구,대학,785,0,0,796,929,1008,1058
2021,을지대학교,경기,경기 성남시,대학,890,0,0,1374,1098,1296,963
2021,을지대학교,경기,경기 의정부시,대학,186,0,0,130,117,148,192
2021,을지대학교,대전,대전 중구,대학,48,0,0,49,53,93,105
2021,동의대학교,부산,부산 부산진구,대학,3689,0,54,4989,4711,6557,4466
2021,경인교육대학교,경기,경기 안양시,교육대학,0,0,0,709,644,8,0
2021,경인교육대학교,인천,인천 계양구,교육대학,657,0,0,0,0,636,686
2021,안양대학교,경기,경기 안양시,대학,1064,0,0,1656,1349,1549,1598
2021,안양대학교,인천,인천 강화군,대학,72,0,0,83,78,131,124
2021,대구교육대학교,대구,대구 남구,교육대학,417,0,0,409,408,391,414
2021,정석대학,서울,서울 강서구,기술대학(대학과정),27,0,0,34,28,0,0
2021,정석대학,서울,서울 강서구,기술대학(전문대학과정),0,0,0,0,0,0,0
2021,공주대학교,충남,충남 공주시,대학,3177,0,58,4187,4029,4644,3595
2021,동명대학교,부산,부산 남구,대학,1779,0,0,2485,2593,3944,2425
2021,한일장신대학교,전북,전북 완주군,대학,197,0,0,210,313,277,268
2021,서강대학교,서울,서울 마포구,대학,1804,0,0,3785,3287,2728,2149
2021,부산대학교,부산,부산 금정구,대학,4581,69,148,7761,6465,7459,5585
2021,울산대학교,울산,울산 남구,대학,2857,0,87,4826,3827,5059,3539
2021,한서대학교,충남,충남 서산시,대학,1628,0,0,2233,2341,2886,1730
2021,광주가톨릭대학교,전남,전남 나주시,대학,22,0,0,18,61,27,22
2021,동양대학교,경북,경북 영주시,대학,822,0,0,1155,1158,1722,1192
2021,가톨릭관동대학교,강원,강원 강릉시,대학,1627,0,50,2588,3085,3810,2161
2021,한북대학교,경기,경기 동두천시,대학,0,0,0,0,0,0,0
2021,제주대학교,제주,제주 제주시,대학,2286,0,36,3869,3238,3765,2891
2021,서울여자대학교,서울,서울 노원구,대학,1749,0,0,3144,1979,1601,1914
2021,목포가톨릭대학교,전남,전남 목포시,대학,124,0,0,130,144,163,133
2021,강서대학교,서울,서울 강서구,대학,485,0,0,486,396,376,764
2021,대진대학교,경기,경기 포천시,대학,1927,0,0,2441,2628,3088,2068
2021,장로회신학대학교,서울,서울 광진구,대학,152,0,0,222,225,208,203
2021,백석대학교,충남,충남 천안시,대학,3211,0,0,3707,3962,4376,3633
2021,수원가톨릭대학교,경기,경기 화성시,대학,38,0,0,29,30,82,40
2021,한국해양대학교,부산,부산 영도구,대학,1498,0,0,2270,1759,1994,2248
2021,대전가톨릭대학교,세종,세종 ,대학,8,0,0,9,5,24,10
2021,국민대학교,서울,서울 성북구,대학,3348,0,92,6424,5560,5728,3875
2021,대전신학대학교,대전,대전 대덕구,대학,12,0,0,34,22,21,12
2021,나사렛대학교,충남,충남 천안시,대학,1242,0,0,1624,1418,1744,1801
2021,경동대학교,강원,강원 고성군,대학,107,0,0,355,310,336,154
2021,경동대학교,강원,강원 원주시,대학,981,0,0,1127,1115,1297,1067
2021,경동대학교,경기,경기 양주시,대학,649,0,0,825,976,1176,798
2021,고려대학교,서울,서울 성북구,대학,4551,0,72,6020,7056,7588,6538
2021,고려대학교,세종,세종 ,대학,1531,38,39,1901,2321,2272,2645
2021,목포대학교,전남,전남 무안군,대학,1538,39,74,2094,2225,2956,1900
2021,성공회대학교,서울,서울 구로구,대학,533,0,0,734,710,779,642
2021,대구예술대학교,경북,경북 칠곡군,대학,123,0,0,351,346,397,167
2021,위덕대학교,경북,경북 경주시,대학,760,0,0,784,864,944,959
2021,한국전통문화대학교,충남,충남 부여군,대학,146,0,0,190,218,202,157
2021,인천대학교,인천,인천 연수구,대학,2701,0,0,4402,4026,4419,3266
2021,동아대학교,부산,부산 사하구,대학,4352,0,56,6792,5480,5986,6834
2021,예원예술대학교,경기,경기 양주시,대학,116,0,0,132,118,133,128
2021,예원예술대학교,전북,전북 임실군,대학,212,0,0,303,376,439,255
2021,영산선학대학교,전남,전남 영광군,대학,7,0,0,13,13,17,9
2021,서울대학교,서울,서울 관악구,대학,3404,75,116,6566,4980,5299,4297
2021,초당대학교,전남,전남 무안군,대학,784,0,0,898,1084,1174,927
2021,동신대학교,전남,전남 나주시,대학,1489,0,0,1747,1801,2193,2357
2021,상명대학교,서울,서울 종로구,대학,1602,0,0,2579,2223,2363,1962
2021,상명대학교,충남,충남 천안시,대학,1452,0,0,2129,2046,1994,1655
2021,총신대학교,서울,서울 동작구,대학,325,0,0,574,513,465,420
2021,서울과학기술대학교,서울,서울 노원구,대학,2385,0,69,3403,3222,3810,3637
2021,대신대학교,경북,경북 경산시,대학,116,0,0,133,147,135,164
2021,계명대학교,대구,대구 달서구,대학,4935,33,76,7558,6839,7467,8024
2021,충북대학교,충북,충북 청주시,대학,3026,56,109,4681,4272,5032,3836
2021,강남대학교,경기,경기 용인시,대학,1590,0,0,2221,2205,2201,2180
2021,공주교육대학교,충남,충남 공주시,교육대학,381,0,0,397,353,343,400
2021,울산과학기술대학교,울산,울산 울주군,대학,379,0,0,872,755,509,450
2021,포항공과대학교,경북,경북 포항시,대학,327,0,0,563,424,368,340
2021,강릉원주대학교,강원,강원 강릉시,대학,1311,0,0,1850,1935,2300,1602
2021,강릉원주대학교,강원,강원 원주시,대학,515,0,0,678,675,907,601
2021,서울기독대학교,서울,서울 은평구,대학,86,0,0,175,126,144,110
2021,청운대학교,충남,충남 홍성군,산업대학,1162,0,0,1899,2123,2169,1648
2021,서울장신대학교,경기,경기 광주시,대학,65,0,0,130,142,141,104
2021,극동대학교,충북,충북 음성군,대학,621,0,0,1078,1112,1566,1093
2021,창원대학교,경남,경남 창원시,대학,1865,0,46,2950,2495,3211,2240
2021,숭실대학교,서울,서울 동작구,대학,3204,0,63,5333,5107,5231,3556
2021,영남대학교,경북,경북 경산시,대학,4847,72,151,7711,6197,7342,7561
2021,인하대학교,인천,인천 미추홀구,대학,4143,0,77,7131,6287,6895,5092
2021,건국대학교,서울,서울 광진구,대학,3507,0,0,6691,5503,5502,5282
2021,건국대학교,충북,충북 충주시,대학,1648,0,0,2791,2522,2528,2612
2021,중앙승가대학교,경기,경기 김포시,대학,29,0,0,34,41,26,27
2021,경성대학교,부산,부산 남구,대학,3007,50,90,3945,3563,4331,4597
2021,경남대학교,경남,경남 창원시,대학,2066,0,39,4450,3276,5381,2771
2021,성균관대학교,서울,서울 종로구,대학,3970,73,154,7586,6775,5913,4938
2021,호남신학대학교,광주,광주 남구,대학,131,0,0,178,203,216,194
2021,우석대학교,전북,전북 완주군,대학,1537,49,48,2011,2378,2926,2033
2021,경주대학교,경북,경북 경주시,대학,108,0,0,304,302,331,164
2021,예수대학교,전북,전북 전주시,대학,129,0,0,139,153,168,133
2021,선문대학교,충남,충남 아산시,대학,2369,0,40,2952,3030,4112,2641
2021,가야대학교,경남,경남 김해시,대학,449,0,0,708,531,676,778
2021,가야대학교,경북,경북 고령군,대학,0,0,0,0,0,0,0
2021,성결대학교,경기,경기 안양시,대학,1295,0,0,2019,1497,1780,1920
2021,경북대학교,대구,대구 북구,대학,4953,25,98,7043,6311,7439,8659
2021,한국산업기술대학교,경기,경기 시흥시,산업대학,0,0,0,0,0,0,0
2021,한국교원대학교,충북,충북 청주시,대학,585,0,0,697,735,596,621
2021,한밭대학교,대전,대전 유성구,산업대학,0,0,0,0,0,0,0
2021,경기대학교,경기,경기 수원시,대학,2874,0,96,4214,3772,4052,4257
2021,경기대학교,서울,서울 서대문구,대학,451,0,0,632,666,681,675
2021,가천대학교,경기,경기 성남시,대학,4442,30,87,7224,6256,6557,5717
2021,조선대학교,광주,광주 동구,대학,4557,75,146,5865,5692,6969,7806
2021,한세대학교,경기,경기 군포시,대학,606,0,0,1010,822,812,691
2021,협성대학교,경기,경기 화성시,대학,1026,0,0,1394,1369,1523,1188
2021,금오공과대학교,경북,경북 구미시,대학,1308,0,47,2019,1748,2650,1614
2021,루터대학교,경기,경기 용인시,대학,88,0,0,113,102,97,97
2021,한신대학교,경기,경기 오산시,대학,1286,0,0,2211,1760,2024,1656
2021,서원대학교,충북,충북 청주시,대학,1663,0,0,1886,2147,2791,1909
2021,용인대학교,경기,경기 용인시,대학,1338,0,0,1678,1895,2142,2307
2021,칼빈대학교,경기,경기 용인시,대학,86,0,0,169,149,207,143
2021,부산장신대학교,경남,경남 김해시,대학,32,0,0,76,52,62,43
2021,아주대학교,경기,경기 수원시,대학,2196,36,105,4029,3393,3521,2699
2021,전주대학교,전북,전북 전주시,대학,2647,0,40,3784,3588,4853,3386
2021,서경대학교,서울,서울 성북구,대학,1589,0,0,2750,1975,2165,1769
2021,부산교육대학교,부산,부산 연제구,교육대학,383,0,0,392,393,363,395
2021,서울신학대학교,경기,경기 부천시,대학,484,0,0,775,728,653,558
2021,인천가톨릭대학교,인천,인천 강화군,대학,16,0,0,28,35,15,15
2021,인천가톨릭대학교,인천,인천 연수구,대학,160,0,0,202,206,176,164
2021,한국성서대학교,서울,서울 노원구,대학,239,0,0,309,313,322,289
2021,광주대학교,광주,광주 남구,대학,1558,0,36,1973,2146,2470,2049
2021,단국대학교,경기,경기 용인시,대학,2591,0,73,4817,3704,3695,3715
2021,단국대학교,충남,충남 천안시,대학,2506,32,33,3858,3390,3343,3484
2021,동서대학교,부산,부산 사상구,대학,2039,0,67,3862,2950,4260,2537
2021,신라대학교,부산,부산 사상구,대학,1871,0,24,2678,2430,3069,2814
2021,안동대학교,경북,경북 안동시,대학,1119,0,0,1917,1884,2665,1459
2021,한라대학교,강원,강원 원주시,대학,684,0,0,1004,1166,1845,898
2021,가톨릭대학교,경기,경기 부천시,대학,1688,30,30,2811,2469,2162,1963
