학교_식별자,소재지지번주소,개방ID,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,2031_해당지역예측학생수,2032_해당지역예측학생수,2033_해당지역예측학생수,2034_해당지역예측학생수,2035_해당지역예측학생수,2036_해당지역예측학생수,2037_해당지역예측학생수,2038_해당지역예측학생수,2039_해당지역예측학생수,2024년_예측_학생수,2025년_예측_학생수,2026년_예측_학생수,2027년_예측_학생수,2028년_예측_학생수,2029년_예측_학생수,2030년_예측_학생수,2031년_예측_학생수,2032년_예측_학생수,2033년_예측_학생수,2034년_예측_학생수,2035년_예측_학생수,2036년_예측_학생수,2037년_예측_학생수,2038년_예측_학생수,2039년_예측_학생수
남원용성고등학교 (전북),전북특별자치도 남원시 도통동 213-1,5469072520,35.41795647,127.3929209,남원시,312,319,312,315,327,328,307,271,221,220,198,210,211,199,178,3825.0,3689.0,3536.0,3303.0,3053.0,2758.0,2536.0,2308.0,2206.0,2171.0,2064.0,1996.0,1961.0,1981.0,1916.0,1816.0,1701.0,1605.0,1467.0,1403.0,1310.0,1258.0,1151.0,999.0,866.0,177.1076386813865,171.2378870266862,167.507577563886,165.5875653403859,166.68471518238596,163.1189781958858,157.6332289858855,151.32461739438517,146.05829815278491,138.4879642429845,134.97708474858433,129.87533798328408,127.02274839408393,121.15299673938364,112.8146579401832,105.51861149088282
남원제일고등학교 (전북),전북특별자치도 남원시 노암동 730,9558043837,35.39142667,127.3737218,남원시,452,484,473,488,502,515,471,449,382,316,221,199,194,171,166,3825.0,3689.0,3536.0,3303.0,3053.0,2758.0,2536.0,2308.0,2206.0,2171.0,2064.0,1996.0,1961.0,1981.0,1916.0,1816.0,1701.0,1605.0,1467.0,1403.0,1310.0,1258.0,1151.0,999.0,866.0,121.41560376742359,100.83452577759022,87.75496219526622,81.02283388083475,84.86976434622414,72.36724033370854,53.132588006761466,31.012737830772323,12.547471596903165,-13.996348614283818,-26.306526103529905,-44.1947527675907,-54.19677197760319,-74.77784996743654,-104.0145215043961,-129.5966090992357
남주고등학교 (제주),제주특별자치도 서귀포시 동홍동 1907,8457756102,33.27652166,126.5649677,서귀포시,738,746,736,731,720,686,693,695,695,656,604,573,560,565,598,7140.0,7039.0,6680.0,6150.0,5280.0,4852.0,4647.0,4716.0,4823.0,4771.0,4590.0,4342.0,4210.0,4099.0,3828.0,3602.0,3518.0,3647.0,3720.0,3520.0,3335.0,3031.0,2833.0,2585.0,2377.0,575.7385580690551,565.8695918189944,552.3474723161488,545.1502151614084,539.0979761903767,524.321789152993,511.9992125092707,507.41913977443596,514.4528229029322,518.4331242082053,507.5281891252653,497.44112417354586,480.86562284747697,470.06973711536637,456.54761761252075,445.20648512626315
남지고등학교 (경남),경상남도 창녕군 남지읍 남지리 829-10,3799815297,35.38646985,128.472249,창녕군,397,403,402,420,408,398,387,388,367,342,325,322,322,325,337,2051.0,1994.0,1903.0,1672.0,1346.0,1163.0,1044.0,1086.0,1090.0,1104.0,1076.0,1029.0,1051.0,1111.0,1157.0,1156.0,1144.0,1143.0,1148.0,1108.0,1035.0,892.0,773.0,607.0,503.0,323.23189671219586,321.54260224148777,318.70700080851356,320.034303606927,323.6542203298729,326.4294898174647,326.36915787208227,325.6451745274931,325.5848425821107,325.88650230902283,323.4732244937256,319.0689924808081,310.44152429112046,303.2620227906112,293.24691985712764,286.9723975373548
남창고등학교 (울산),울산광역시 울주군 온양읍 운화리 63,7327351450,35.41477812,129.2772126,울산광역시 울주군,891,913,907,909,959,1040,1043,1021,972,897,894,850,896,862,912,9343.0,8551.0,8642.0,7938.0,7248.0,6662.0,6385.0,5885.0,5816.0,6061.0,6353.0,6427.0,6357.0,6474.0,6346.0,6279.0,6136.0,5930.0,5481.0,4902.0,4522.0,4263.0,4013.0,3692.0,3440.0,868.9350346025001,881.8335103230461,885.1023021152394,882.0102017712727,887.1784266319025,881.5243002886494,878.5647185308529,872.2479992567498,863.148389673077,843.3147746096345,817.7386874788256,800.952999897293,789.5122286246169,778.4690131104508,764.2895243902614,753.1579631519819
남한고등학교 (경기),경기도 하남시 덕풍동 450,1081282198,37.5360184,127.203013,하남시,1306,1311,1245,1143,1039,943,871,820,722,665,625,631,633,648,729,5084.0,4784.0,4436.0,4145.0,3729.0,3604.0,3424.0,3412.0,3544.0,3782.0,4008.0,4068.0,4102.0,4025.0,3728.0,3535.0,3466.0,3954.0,4662.0,5342.0,5723.0,5831.0,6152.0,6424.0,6487.0,675.5739632233474,703.6467310217049,711.0996782248087,715.3230149732342,705.7583993959176,668.866310740554,644.8926639039036,636.3217746203343,696.9390785389116,784.8838555355361,869.3505905040455,916.6768052437544,930.0921102093413,969.9653777459464,1003.7520717333502,1011.5776662966092
남해고등학교 (경남),경상남도 남해군 이동면 무림리 1315,8949593305,34.80280046,127.951543,남해군,398,420,420,423,407,410,402,403,372,329,300,278,243,226,224,1499.0,1427.0,1252.0,1120.0,953.0,886.0,776.0,750.0,761.0,810.0,817.0,764.0,713.0,646.0,559.0,532.0,529.0,514.0,447.0,372.0,350.0,330.0,314.0,298.0,262.0,250.59642756150438,252.30749835045717,239.3522480912433,226.88587520030163,210.50848336318222,189.24231784334057,182.64247337166557,181.90915731925725,178.2425770572156,161.86518522009618,143.53228390988787,138.15463285889342,133.2658591761712,129.35484022999344,125.44382128381567,116.64402865491567
남해정보산업고등학교 (경남),경상남도 남해군 고현면 대사리 741,2783862113,34.89706973,127.8739785,남해군,186,199,187,205,201,186,137,118,111,101,71,57,64,69,63,1499.0,1427.0,1252.0,1120.0,953.0,886.0,776.0,750.0,761.0,810.0,817.0,764.0,713.0,646.0,559.0,532.0,529.0,514.0,447.0,372.0,350.0,330.0,314.0,298.0,262.0,64.9964362623897,65.67226780665841,60.55525754290953,55.63134200609457,49.16266865380825,40.76304803218273,38.156269218574806,37.866627128173924,36.41841667616953,29.949743323883204,22.708691063861203,20.58464906758808,18.653701798248882,17.10894398277752,15.564186167306161,12.088481082495601
남해제일고등학교 (경남),경상남도 남해군 남해읍 북변리 356,5434864699,34.83926386,127.902439949,남해군,581,580,582,578,559,546,526,499,456,421,411,368,350,329,341,1499.0,1427.0,1252.0,1120.0,953.0,886.0,776.0,750.0,761.0,810.0,817.0,764.0,713.0,646.0,559.0,532.0,529.0,514.0,447.0,372.0,350.0,330.0,314.0,298.0,262.0,353.83020584844513,355.52453435432517,342.6960470955193,330.3516536955363,314.1345094249704,293.0764265661759,286.54115947206725,285.81501868383293,282.1843147426615,265.96717047209563,247.81365076623828,242.4886183191868,237.64767973095817,233.77492886037527,229.9021779897924,221.18848853098086
남해해성고등학교 (경남),경상남도 남해군 남면 평산리 271,5345335781,34.77357644,127.8602782,남해군,317,329,325,333,342,346,335,336,316,301,270,270,282,272,266,1499.0,1427.0,1252.0,1120.0,953.0,886.0,776.0,750.0,761.0,810.0,817.0,764.0,713.0,646.0,559.0,532.0,529.0,514.0,447.0,372.0,350.0,330.0,314.0,298.0,262.0,271.9175119818442,272.5759921810681,267.5903563869442,262.7928577925986,256.49026160002694,248.30629340967266,245.76644121266617,245.48423541299877,244.07320641466183,237.77061022209014,230.7154652304054,228.64595603284457,226.76458403506197,225.25948643683589,223.75438883860983,220.36791924260115
내면고등학교 (강원),강원특별자치도 홍천군 내면 창촌리 1655-3,1101344585,37.766466,128.3877386,홍천군,81,78,72,71,62,56,53,61,54,45,32,30,18,19,15,2837.0,2745.0,2660.0,2437.0,2187.0,2008.0,1877.0,1731.0,1748.0,1701.0,1712.0,1569.0,1484.0,1448.0,1376.0,1341.0,1322.0,1305.0,1255.0,1142.0,1047.0,964.0,868.0,817.0,799.0,14.974190682224894,15.403890971283978,9.81778721351592,6.4973758889684845,5.091084033866032,2.2785003236611416,0.9112721312004339,0.1690625410074773,-0.4950197239020113,-2.4482028559887468,-6.862396734504756,-10.573444685469546,-13.815728684733514,-17.565840298340035,-19.558087093068504,-20.261233020619727
내성고등학교 (부산),부산광역시 금정구 부곡동 812-13,7601408302,35.22138302,129.0927454,부산광역시 금정구,1102,1062,1047,1034,983,870,772,718,693,633,595,564,538,520,541,9886.0,9376.0,8637.0,7773.0,6823.0,6143.0,5611.0,5083.0,5000.0,4973.0,4867.0,4677.0,4706.0,4975.0,4891.0,4739.0,4557.0,4284.0,4019.0,3559.0,3284.0,2862.0,2531.0,2194.0,2042.0,514.8067612749398,509.71259270565713,500.58153583618827,501.97522346363354,514.9028776630395,510.8659893628532,503.56114386727813,494.81455255020796,481.6946655746027,468.9592441513961,446.8524748884715,433.63647152476653,413.35591363573565,397.4486514052399,381.25304001044515,373.94819451487
녹동고등학교 (전남),전라남도 고흥군 도양읍 용정리 1318,4139543890,34.53882429,127.1421118,고흥군,336,331,337,332,331,344,359,337,306,282,267,251,235,240,256,2409.0,2420.0,2318.0,2077.0,1827.0,1622.0,1533.0,1390.0,1378.0,1295.0,1318.0,1248.0,1183.0,1078.0,962.0,861.0,770.0,757.0,733.0,716.0,698.0,714.0,686.0,597.0,518.0,225.79271722465765,227.95852048363412,221.36694534761875,215.24619700703306,205.35883430301004,194.43565264904174,184.9249513813624,176.35590370454247,175.13175403642532,172.8717854183629,171.27097431390206,169.57599785035524,171.0826435957302,168.44601354132402,160.06529658267593,152.62623321488718
논산고등학교 (충남),충청남도 논산시 내동 494-4,6157937288,36.18164917,127.0980207,논산시,336,346,343,350,350,362,352,354,345,339,307,277,255,243,250,4701.0,4612.0,4274.0,3926.0,3491.0,3240.0,3077.0,3029.0,3042.0,3028.0,2963.0,2817.0,2818.0,2819.0,2694.0,2548.0,2434.0,2342.0,2187.0,2001.0,1895.0,1724.0,1549.0,1344.0,1238.0,257.93218665002325,253.6911979187958,244.1652847686542,244.2305307491346,244.29577672961503,236.1400291695623,226.61411601942066,219.17607424465257,213.17344404045375,203.06031706598833,190.92456469662986,184.00849076570512,172.85142810355296,161.4333815194791,148.0579555209926,141.14188159006787
논산공업고등학교 (충남),충청남도 논산시 부창동 56-14,8041398942,36.19821471,127.0876105,논산시,740,738,736,732,743,748,724,658,586,486,394,347,324,310,314,4701.0,4612.0,4274.0,3926.0,3491.0,3240.0,3077.0,3029.0,3042.0,3028.0,2963.0,2817.0,2818.0,2819.0,2694.0,2548.0,2434.0,2342.0,2187.0,2001.0,1895.0,1724.0,1549.0,1344.0,1238.0,301.59154056548965,286.46711894184335,252.49534114103773,252.72802455063226,252.9607079602269,223.87528176090694,189.90350396010132,163.37759526632163,141.97072158362215,105.90479309646548,62.625678911877515,37.96123749485423,-1.8276255458153514,-42.54722222486322,-90.2473211917478,-114.91176260877108
논산대건고등학교 (충남),충청남도 논산시 등화동 5,4062583804,36.18480394,127.0784383,논산시,737,742,737,735,737,734,723,722,704,672,627,570,523,498,491,4701.0,4612.0,4274.0,3926.0,3491.0,3240.0,3077.0,3029.0,3042.0,3028.0,2963.0,2817.0,2818.0,2819.0,2694.0,2548.0,2434.0,2342.0,2187.0,2001.0,1895.0,1724.0,1549.0,1344.0,1238.0,522.267474761543,513.4851413308431,493.758669317271,493.89378213928177,494.02889496129256,477.1397922099466,457.4133201963745,442.01045848714705,429.5800788621564,408.63759145048743,383.50660655648466,369.1846474233433,346.080354859502,322.4356110076177,294.73748249541035,280.41552336226897
논산여자고등학교 (충남),충청남도 논산시 취암동 462-5,3671819746,36.19559346,127.092422,논산시,521,482,454,447,449,456,450,450,427,399,378,356,341,324,309,4701.0,4612.0,4274.0,3926.0,3491.0,3240.0,3077.0,3029.0,3042.0,3028.0,2963.0,2817.0,2818.0,2819.0,2694.0,2548.0,2434.0,2342.0,2187.0,2001.0,1895.0,1724.0,1549.0,1344.0,1238.0,329.55160574007925,324.5968320198751,313.46764797141645,313.5438752594196,313.6201025474228,304.0916915470301,292.96250749857154,284.2725966662134,277.25968616992446,265.4444565294376,251.26618096085332,243.18608843252036,230.15122218398324,216.81144678343355,201.18485274278962,193.10476021445666
논산여자상업고등학교 (충남),충청남도 논산시 강산동 53-1,9763240337,36.18482148,127.095938,논산시,587,585,590,579,580,584,559,537,495,450,395,383,386,397,395,4701.0,4612.0,4274.0,3926.0,3491.0,3240.0,3077.0,3029.0,3042.0,3028.0,2963.0,2817.0,2818.0,2819.0,2694.0,2548.0,2434.0,2342.0,2187.0,2001.0,1895.0,1724.0,1549.0,1344.0,1238.0,376.8433465209955,370.4342842595594,356.0385444107952,356.1371453686635,356.23574632653174,343.91062659300076,329.5148867442366,318.2743775472564,309.2030894233776,293.91994095379926,275.58016279030517,265.1284612562709,248.26769746080055,231.0125298338572,210.79933347086643,200.3476319368322
누원고등학교 (서울),서울특별시 도봉구 도봉동 646,3787340342,37.68556896,127.0499327,서울특별시 도봉구,1136,1055,1033,999,978,865,738,640,590,542,480,459,423,403,400,15223.0,14388.0,13450.0,12346.0,11097.0,10635.0,10210.0,9823.0,9549.0,9447.0,9362.0,9223.0,9193.0,9246.0,8618.0,8166.0,7564.0,7283.0,6636.0,5862.0,5096.0,4408.0,3837.0,3446.0,3199.0,384.9306687455538,380.18815614486937,372.432753186103,370.7589252093909,373.7160213015824,338.6772223224078,313.4582141399446,279.8700660739205,264.1918773587166,228.09298732762431,184.90822552845054,142.16981785640007,103.78336292380115,71.92483710037968,50.10927913723117,36.328095462301064
늘푸른고등학교 (경기),경기도 성남시 분당구 정자동 6-3,6699417352,37.37332701,127.1053275,분당구,1236,1249,1232,1179,1127,1074,1047,1053,994,904,805,781,765,748,725,14565.0,14902.0,14666.0,14254.0,13484.0,13629.0,13832.0,13826.0,13663.0,13329.0,12899.0,13186.0,14024.0,14956.0,14870.0,14662.0,14520.0,14213.0,13391.0,11997.0,10611.0,9357.0,8549.0,8103.0,7569.0,687.1602365461304,584.5144807784227,653.0245549768697,853.0644231939373,1075.5431310439462,1055.0139798904047,1005.362079426025,971.4651089166887,898.1808135197439,701.9603222614746,369.1971047261609,38.34357567024699,-261.00009347558034,-453.878629894901,-560.3437626214072,-687.815468621305
능곡고등학교 (경기),경기도 고양시 덕양구 토당동 394-3,3863466262,37.62396116,126.8255017,덕양구,1639,1650,1614,1497,1378,1259,1186,1113,1031,951,896,846,805,776,735,19352.0,19108.0,17854.0,16221.0,14709.0,13987.0,13224.0,12371.0,12051.0,11912.0,11665.0,11361.0,11273.0,11260.0,10640.0,10430.0,10476.0,10789.0,10443.0,9422.0,8575.0,8234.0,8387.0,8712.0,8679.0,733.6300510669859,720.0876785109187,703.4201430572977,698.5953301628283,697.882573712509,663.8895737742029,652.375815730583,654.8978770163283,672.0588592432474,653.0885721809024,597.1097771212078,550.670953011941,531.9748030458727,540.3633981919386,558.1823094499216,556.3730046144956
능인고등학교 (대구),대구광역시 수성구 지산동 800,9924150884,35.83210847,128.632558,대구광역시 수성구,1626,1642,1674,1661,1620,1523,1510,1491,1402,1245,1121,1001,930,835,810,16005.0,15151.0,14210.0,12889.0,11398.0,10129.0,9445.0,8813.0,8941.0,9150.0,9177.0,8735.0,8526.0,8663.0,8500.0,8404.0,8018.0,7784.0,6980.0,6091.0,5259.0,4624.0,4300.0,4145.0,3969.0,879.5059716309701,882.1690810822174,838.572993028464,817.9585532021416,831.4713678251376,815.3940774342738,805.9252438298387,767.852642045339,744.7723601345284,665.4708786973841,577.7855341729795,495.7223096012084,433.0899206552051,401.1326072402365,385.84438631640893,368.4848580416112
능주고등학교 (전남),전라남도 화순군 능주면 잠정리 106,9668481111,34.98516412,126.9590427,화순군,581,596,604,613,616,615,632,643,641,591,538,513,497,470,475,3506.0,3710.0,3695.0,3573.0,3240.0,2967.0,2626.0,2331.0,2237.0,2117.0,2045.0,1836.0,1789.0,1692.0,1551.0,1378.0,1223.0,1112.0,1008.0,905.0,854.0,812.0,734.0,624.0,575.0,440.4290269360766,431.98224358627783,407.46310858477875,401.9492361203269,390.56954188518137,374.0279244918255,353.73218116522577,335.54813367607574,322.526009345136,310.32510006209344,298.2415072144647,292.25836900835725,287.3310787209747,278.1803967586927,265.2755888631669,259.5270835278872
다대고등학교 (부산),부산광역시 사하구 다대동 1551,2705187559,35.05313679,128.9698499,부산광역시 사하구,1258,1168,1084,1008,995,904,873,863,836,788,690,645,620,587,587,15158.0,14376.0,13255.0,11931.0,10580.0,9871.0,9233.0,8970.0,8864.0,9125.0,9171.0,9136.0,9257.0,9511.0,9309.0,8794.0,8271.0,7818.0,7159.0,6291.0,5419.0,4681.0,4006.0,3652.0,3401.0,612.5059020490296,614.7391122390411,613.039930572728,618.9142443334106,631.2454484260828,621.4387428090757,596.4364982904685,571.0458693909897,549.0536038241371,517.0604404498415,474.92073512527634,432.58683761027527,396.75837847487304,363.9884463388344,346.8024374852675,334.616877535422
다사고등학교 (대구),대구광역시 달성군 다사읍 죽곡리 5-5,1266378760,35.86110567,128.4627608,대구광역시 달성군,538,535,535,553,555,542,517,487,462,433,404,379,375,371,370,7333.0,7244.0,7059.0,6717.0,6010.0,5579.0,5338.0,5137.0,5100.0,5160.0,5347.0,5675.0,5948.0,6279.0,6103.0,5925.0,5699.0,6098.0,6879.0,7805.0,8190.0,7867.0,7215.0,6463.0,5846.0,363.67068760120515,374.4857402361255,393.45545822678787,409.24427838365017,428.3874998925198,418.2086268243595,407.91408474406103,394.8434863724461,417.91945429401403,463.0882035339754,516.6429561539551,538.9092409905558,520.2286955302388,482.52059757319046,439.02904900923284,403.3451587646027
다산고등학교 (경기),경기도 이천시 사음동 150-6,8761199235,37.29104059,127.4288967,이천시,663,748,796,844,788,764,749,751,734,691,645,617,594,589,583,9375.0,9786.0,9570.0,8929.0,8071.0,7503.0,7085.0,6880.0,7040.0,7060.0,6791.0,6558.0,6663.0,7015.0,6714.0,6372.0,6036.0,5902.0,5640.0,5129.0,4609.0,4145.0,3836.0,3667.0,3566.0,590.7824469824031,574.7928502111533,560.9431251267622,567.1844175467668,588.1076073738298,570.2159024364832,549.8871214113256,529.9149856673108,521.9499077217811,506.3763971118649,476.0021073345093,445.09284963543894,417.5122812270377,399.1450492481671,389.0995404959692,383.0960115967267
다운고등학교 (울산),울산광역시 중구 다운동 641,6623287677,35.56648882,129.2706096,울산광역시 중구,794,1152,1135,1093,1059,951,835,739,678,597,530,458,439,411,403,11519.0,9816.0,8844.0,8052.0,7371.0,6742.0,6307.0,5947.0,6038.0,6153.0,6037.0,5714.0,5558.0,5686.0,5652.0,5732.0,5822.0,6106.0,5989.0,5361.0,4424.0,3560.0,3011.0,2577.0,2374.0,427.58973594739473,418.150302454314,391.8663626416838,379.17195208202344,389.5878786950781,386.82114818848544,393.3311023216446,400.6548007214487,423.76513789416373,414.24432997441846,363.14119002911895,286.8933522444922,216.58584760637314,171.91128736756835,136.59478619517984,120.07577758228845
단국대학교부속소프트웨어고등학교 (서울),서울특별시 강남구 대치동 1013-3,2995723903,37.495625,127.0577682,서울특별시 강남구,436,431,433,386,358,349,359,360,343,291,236,241,268,304,289,18180.0,18430.0,17340.0,15735.0,13885.0,12978.0,12490.0,12460.0,13165.0,13853.0,13867.0,13810.0,13985.0,14500.0,14215.0,14108.0,13800.0,13371.0,12173.0,10518.0,9145.0,8045.0,7309.0,6556.0,6496.0,281.7241042395709,281.9420857001972,281.0545897533616,283.7793580111902,291.7979617413713,287.36048200719335,285.6944808438354,280.8988887100571,274.21931395229456,255.56632896441693,229.79780629752412,208.4200530518179,191.2929382883242,179.83334150111386,168.1090529402859,167.17484668045898
단국대학교사범대학부속고등학교 (서울),서울특별시 강남구 대치동 1013-3,8335821270,37.49561749,127.0577682,서울특별시 강남구,1595,1703,1751,1741,1677,1695,1679,1655,1454,1250,1103,1106,1112,1086,1096,18180.0,18430.0,17340.0,15735.0,13885.0,12978.0,12490.0,12460.0,13165.0,13853.0,13867.0,13810.0,13985.0,14500.0,14215.0,14108.0,13800.0,13371.0,12173.0,10518.0,9145.0,8045.0,7309.0,6556.0,6496.0,1175.6711544577627,1177.0169820702524,1171.5375410765446,1188.3603862326654,1237.8676162635356,1210.4704112949958,1200.1844431138247,1170.576235639052,1129.3362323706183,1014.1718409590019,855.0757910539726,723.0885544862352,617.3449563620466,546.5928761625894,474.2065767193948,468.438744094439
단성고등학교 (경남),경상남도 산청군 단성면 강누리 364-1,8669205904,35.30632289,127.9643023,산청군,235,228,218,216,217,223,222,218,210,182,140,111,97,99,110,1119.0,1074.0,1005.0,882.0,781.0,715.0,682.0,653.0,683.0,664.0,640.0,599.0,635.0,654.0,649.0,640.0,668.0,666.0,632.0,541.0,479.0,374.0,320.0,234.0,210.0,102.2923936957059,95.34502474531806,83.4766027884055,93.89765621398726,99.3976566330443,97.95028810171351,95.34502474531806,103.45028852077053,102.87134110823823,93.0292350951888,66.68712782496823,48.73975803646633,18.345018878519525,2.7134387401468842,-22.181299998742873,-29.128668949130706
