학교명,설립일자,본교분교구분,소재지지번주소,소재지도로명주소,시도교육청명,위도,시군구별,경도,시도명,개방ID,학제유형명,2009_학생수,2010_학생수,2011_학생수,2012_학생수,2013_학생수,2014_학생수,2015_학생수,2016_학생수,2017_학생수,2018_학생수,2019_학생수,2020_학생수,2021_학생수,2022_학생수,2023_학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,2031_해당지역예측학생수,2032_해당지역예측학생수,2033_해당지역예측학생수,2034_해당지역예측학생수,2035_해당지역예측학생수,2036_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수,2031_예측학생수,2032_예측학생수,2033_예측학생수,2034_예측학생수,2035_예측학생수,2036_예측학생수
고명중학교,1955-05-20,본교,서울특별시 성북구 돈암동 45-88,서울특별시 성북구 북악산로 870,서울특별시교육청,37.59767468,서울특별시 성북구,127.0191869,서울,3218603134,중학교,589,583,594,561,569,566,528,474,441,400,394,386,414,421,417,17723.0,17047.0,15770.0,13939.0,12726.0,12494.0,12701.0,12822.0,13290.0,13657.0,13478.0,13042.0,13041.0,13040.0,12462.0,11585.0,10882.0,10111.0,9205.0,7955.0,7042.0,6452.0,6127.0,5876.0,5530.0,0.8372777626699374,429.8561311371036,429.8222927812493,410.2637230974706,380.5874850132596,356.7991208476948,330.70974848403836,300.05219808005296,257.7542532621923,226.85983436722694,206.89520441319672,195.89773876055295,187.40431144112657,175.69624031554272
신안중학교,1980-03-04,본교,경기도 안양시 만안구 안양동 728,경기도 안양시 만안구 능곡로 78,경기도교육청,37.38811426,만안구,126.9148167,경기,9312481164,중학교,814,696,578,451,438,414,374,290,349,308,286,277,273,267,252,11136.0,10191.0,9555.0,9095.0,8655.0,8379.0,8045.0,7732.0,7611.0,7522.0,7162.0,6925.0,6874.0,7002.0,6625.0,6232.0,5890.0,5844.0,5582.0,5376.0,5044.0,4721.0,4330.0,4041.0,3980.0,0.9565255011527523,245.29048305410987,252.0807401252619,232.08131109538448,211.23309993161308,193.09038181962882,190.6501331846835,176.75132574216929,165.823255768284,148.21102648998345,131.0762371619983,110.33412376496366,95.00299647150325,91.76701458603239
대전버드내중학교,1994-03-24,본교,대전광역시 서구 도마동 135-1,대전광역시 서구 유등로 285,대전광역시교육청,36.31732823,대전광역시 서구,127.3834976,대전,5483430922,중학교,1006,985,968,945,983,969,940,908,890,865,837,841,847,842,877,19650.0,19711.0,19194.0,18015.0,16941.0,16500.0,15967.0,15299.0,14932.0,14790.0,14317.0,13832.0,13824.0,14211.0,14115.0,13795.0,13418.0,12983.0,12074.0,10669.0,9403.0,8461.0,7836.0,7588.0,7330.0,0.9240401923289402,831.2893247493421,840.2316090507268,838.0133679837165,830.6192310936827,821.9080135701115,811.8566087352217,790.8526386319693,758.3877563491643,729.1347022779678,707.3682118079305,692.9265381945831,687.1960821048069,681.2345592372171
부리중학교,1968-11-20,본교,충청남도 금산군 부리면 양곡리 644-1,충청남도 금산군 부리면 말골길 57,충청남도교육청,36.06595069,금산군,127.5556784,충남,9653661370,중학교,42,42,54,67,66,50,38,17,13,13,24,32,27,17,23,2002.0,2050.0,1952.0,1781.0,1561.0,1391.0,1322.0,1278.0,1345.0,1386.0,1379.0,1402.0,1374.0,1352.0,1187.0,1087.0,977.0,916.0,814.0,733.0,651.0,603.0,541.0,466.0,385.0,0.8974394678415591,20.586230440070196,19.282022407956063,9.500462167100054,3.572243839308541,-2.9487963212621295,-6.565009501214959,-12.611792195562302,-17.413649041073434,-22.27478806986248,-25.120332867202407,-28.795828230433145,-33.241991976276786,-38.04384882178792
문태중학교,1941-04-28,본교,전라남도 목포시 용당동 183,전라남도 목포시 용당로 138,전라남도교육청,34.80057558,목포시,126.4030507,전남,9505683898,중학교,761,730,694,703,711,673,606,571,548,532,507,520,530,545,530,11236.0,10671.0,9976.0,9041.0,8131.0,7559.0,7096.0,6839.0,6972.0,7416.0,7681.0,7762.0,7760.0,7800.0,7367.0,6670.0,6034.0,5689.0,5184.0,4572.0,3957.0,3489.0,2963.0,2575.0,2427.0,0.9864098673419847,552.0172171486488,553.9554727641652,532.9738557262008,499.1997516258287,468.381487339119,451.6640326552906,427.1935555093969,397.538244591997,367.7375645034334,345.0599738018923,319.5719124578525,300.7708329873441,293.59928720993366
부발중학교,2002-03-05,본교,경기도 이천시 부발읍 무촌리 58-1,경기도 이천시 부발읍 죽당로 21,경기도교육청,37.28529944,이천시,127.4941441,경기,5301112592,중학교,358,347,341,328,330,318,295,256,240,229,233,223,223,216,213,9375.0,9786.0,9570.0,8929.0,8071.0,7503.0,7085.0,6880.0,7040.0,7060.0,6791.0,6558.0,6663.0,7015.0,6714.0,6372.0,6036.0,5902.0,5640.0,5129.0,4609.0,4145.0,3836.0,3667.0,3566.0,0.9887213033394947,212.61212654325962,225.8529635621319,214.53054327042577,201.6658663941351,189.02688560339334,183.98633969279993,174.13094395716203,154.90916067124232,135.34883325699917,117.89500264121295,106.27165423544156,99.91454782581252,96.11533038573839
진성여자중학교,1953-09-01,본교,전라남도 여수시 봉강동 203-1,전라남도 여수시 봉강서4길 3,전라남도교육청,34.73964826,여수시,127.7213738,전남,2696760594,중학교,684,673,632,580,545,480,416,363,323,287,285,280,301,308,280,13687.0,13188.0,12391.0,11227.0,10024.0,9155.0,8542.0,7954.0,7795.0,7793.0,7712.0,7523.0,7649.0,7784.0,7654.0,7296.0,7227.0,7089.0,6812.0,6053.0,5339.0,4787.0,4399.0,4094.0,3744.0,0.9811746948169503,273.36104763271317,279.615664259107,273.5927001003574,257.00638341703143,253.80957936354122,247.4159712565608,234.58242454907116,199.41757996067895,166.3376075810847,140.7631751531631,122.78694366397184,108.65614313767458,92.44047040257936
잠신중학교,1984-04-25,본교,서울특별시 송파구 잠실동 22-1,서울특별시 송파구 잠실로 12,서울특별시교육청,37.51613937,서울특별시 송파구,127.087802,서울,6685790657,중학교,1407,1389,1367,1396,1386,1368,1338,1295,1266,1217,1183,1156,1190,1156,1115,26843.0,26349.0,24846.0,22942.0,20417.0,18763.0,17405.0,16430.0,16624.0,17342.0,18313.0,19108.0,19687.0,20183.0,19396.0,18823.0,17863.0,17400.0,16375.0,15043.0,13967.0,12782.0,11684.0,10544.0,9721.0,0.8981118258981526,1237.7008404859637,1249.2942523296433,1230.8990605534823,1217.5058650163282,1195.0670033834,1184.2449274083524,1160.2867678523614,1129.1528473366736,1104.0026232564333,1076.3046534282876,1050.6402054356258,1023.9940572465237,1004.757408159128
반포중학교,1977-12-30,본교,충청남도 공주시 반포면 봉곡리 242-6,충청남도 공주시 반포면 원당1길 28,충청남도교육청,36.40429868,공주시,127.2425628,충남,2699221789,중학교,70,59,56,62,65,64,55,54,49,46,34,31,29,32,43,4378.0,4256.0,4054.0,3757.0,3398.0,3133.0,2875.0,2782.0,2782.0,2811.0,2707.0,2627.0,2599.0,2581.0,2416.0,2242.0,2034.0,1867.0,1750.0,1629.0,1630.0,1515.0,1375.0,1170.0,1043.0,0.904320459759668,34.09568008942935,33.76274493645715,30.71083936754532,27.492466222147385,23.645215565579733,20.556317201893208,18.39223870757391,16.154174623705227,16.172671021092572,14.04558532154796,11.456089687319736,7.664328222914122,5.315285754721376
의령여자중학교,1963-04-22,본교,경상남도 의령군 가례면 가례리 265-1,경상남도 의령군 가례면 의병로 67,경상남도교육청,35.32416174,의령군,128.2453647,경남,6345614671,중학교,227,228,239,220,219,195,174,161,164,155,147,141,142,145,132,851.0,882.0,833.0,774.0,658.0,602.0,551.0,515.0,520.0,577.0,652.0,674.0,658.0,644.0,577.0,554.0,478.0,444.0,396.0,366.0,331.0,286.0,248.0,234.0,200.0,0.8582894291525541,163.08734570278543,160.33436165132406,147.15936654790175,142.6366070347866,127.69183646971055,121.00601805901863,111.56721559686532,105.6679640580195,98.78550392936606,89.93662662109735,82.4642413385593,79.71125728709794,73.02543887640601
김화여자중학교,1979-11-21,본교,강원특별자치도 철원군 서면 와수리 589-3 번지,강원특별자치도 철원군 서면 와수1로 90,강원특별자치도교육청,38.24404542,철원군,127.4333719,강원,8731057107,중학교,178,160,153,156,156,159,160,145,121,115,129,130,119,108,90,2199.0,2259.0,2125.0,1992.0,1723.0,1590.0,1431.0,1390.0,1363.0,1370.0,1327.0,1328.0,1292.0,1312.0,1248.0,1268.0,1235.0,1212.0,1128.0,1060.0,1032.0,1025.0,968.0,887.0,772.0,0.8783212779711497,111.49824173421295,112.58694671653146,109.10309077311224,110.19179575543075,108.3954325346052,107.14342180493892,102.5708608792012,98.86926393931829,97.34507696407238,96.9640302202609,93.86122102065316,89.4519658422632,83.19191219393181
군남중학교,1971-12-27,본교,경기도 연천군 군남면 진상리 704-1,경기도 연천군 군남면 진상17길 46,경기도교육청,38.067822,연천군,127.0155896,경기,4872381329,중학교,112,100,86,76,66,73,71,65,53,42,40,46,49,42,36,1920.0,1942.0,1849.0,1718.0,1490.0,1410.0,1316.0,1241.0,1162.0,1105.0,1057.0,1049.0,1035.0,1115.0,1185.0,1263.0,1226.0,1192.0,1117.0,1070.0,942.0,847.0,735.0,642.0,552.0,0.9166789776691963,39.257597648649586,42.36417054745025,45.082421833900824,48.11133041023147,46.67454044453616,45.35424696254588,42.441834869920264,40.61672329187488,35.64620665379382,31.957151336468037,27.60794927814711,23.996558283291343,20.5016637721406
진부중학교,1952-07-02,본교,강원특별자치도 평창군 진부면 하진부리 258-2 번지,강원특별자치도 평창군 진부면 솔천길 69,강원특별자치도교육청,37.63615526,평창군,128.552628,강원,9642913222,중학교,348,345,365,356,336,318,269,230,214,209,192,172,180,175,177,1641.0,1599.0,1426.0,1321.0,1138.0,1080.0,970.0,925.0,901.0,916.0,883.0,837.0,760.0,763.0,733.0,706.0,655.0,596.0,579.0,513.0,471.0,395.0,359.0,311.0,294.0,0.9911151114420376,148.83968298928937,149.53168463028683,142.6116682203121,136.38365345133488,124.61962555437785,111.01025994809422,107.0889173157752,91.86488121383083,82.17685823986622,64.64615000126359,56.34213030929392,45.270104053334364,41.348761421015354
미조중학교,1954-05-31,본교,경상남도 남해군 미조면 미조리 400,경상남도 남해군 미조면 미송로2번길 73-8,경상남도교육청,34.71635241,남해군,128.0393878,경남,9745889127,중학교,101,103,96,90,82,74,75,69,74,55,54,35,35,38,36,1499.0,1427.0,1252.0,1120.0,953.0,886.0,776.0,750.0,761.0,810.0,817.0,764.0,713.0,646.0,559.0,532.0,529.0,514.0,447.0,372.0,350.0,330.0,314.0,298.0,262.0,0.8401704507454986,42.90242975861189,38.746109883166646,33.349097507588496,31.67416263240907,31.488058757389133,30.557539382289455,26.401219506844214,21.74862263134581,20.38386088119961,19.1431683810667,18.150614380960377,17.15806038085405,14.924813880614817
고성여자중학교,1949-09-06,본교,경상남도 고성군 고성읍 송학리 309-1,경상남도 고성군 고성읍 동외로195번길 10-3,경상남도교육청,34.97989917,경상남도 고성군,128.3263738,경남,7659827888,중학교,487,501,483,446,438,422,376,372,363,382,344,336,346,347,377,1828.0,1721.0,1621.0,1409.0,1259.0,1086.0,995.0,961.0,988.0,1085.0,1175.0,1286.0,1318.0,1358.0,1269.0,1180.0,1042.0,937.0,817.0,709.0,594.0,502.0,415.0,349.0,297.0,0.9197228385478612,382.9315948655494,387.5265340084941,377.30279441544224,367.07905482239045,351.2265147792314,339.16479952900175,325.3799821001678,312.97364641421734,299.76319637825145,289.1948363494788,279.2008437135742,271.61919412771556,265.6457732418875
혜원여자중학교,1970-03-05,본교,서울특별시 중랑구 망우동 519,서울특별시 중랑구 봉우재로58길 39,서울특별시교육청,37.59327987,서울특별시 중랑구,127.0970427,서울,5570594131,중학교,943,875,760,755,734,740,657,589,542,455,410,371,374,359,349,19127.0,17611.0,15945.0,14350.0,12708.0,12141.0,11476.0,11254.0,11104.0,11266.0,11088.0,10776.0,10515.0,10679.0,10374.0,10212.0,9921.0,9741.0,9197.0,8275.0,7434.0,6563.0,5942.0,5558.0,5447.0,0.9260826616022638,385.40327583306066,393.98915574368743,378.02151322697296,369.54033916891467,354.3056376201804,344.88211088900465,316.40211899033994,268.1327209562061,224.1039099511013,178.50451115746722,145.99334393491068,125.8898202417356,120.07864542417718
양강중학교,1987-05-07,본교,서울특별시 양천구 신월동 499-2,서울특별시 양천구 중앙로 319,서울특별시교육청,37.52491016,서울특별시 양천구,126.849688,서울,3264479100,중학교,1508,1484,1435,1404,1349,1290,1182,1080,1027,966,938,899,905,816,794,17207.0,16528.0,15710.0,14595.0,13508.0,12812.0,12349.0,12200.0,12530.0,12716.0,12269.0,11461.0,11078.0,11274.0,11143.0,10943.0,10600.0,10387.0,9736.0,8597.0,7485.0,6484.0,5924.0,5384.0,4958.0,0.9740746489172705,778.4703239677365,799.4221414102349,785.4186307726468,764.0392252190768,727.3735446947046,704.6044777801528,635.0145127032831,513.2587980757029,394.3893031978546,287.3853784022376,227.52304285224216,169.79864785760367,124.26051402849987
불광중학교,1974-09-20,본교,서울특별시 은평구 불광동 173,서울특별시 은평구 불광로 180,서울특별시교육청,37.62320355,서울특별시 은평구,126.9321291,서울,1098997652,중학교,1245,1188,1142,1030,954,838,775,698,669,640,629,614,578,549,519,19495.0,18359.0,16845.0,15624.0,14536.0,14297.0,13888.0,13221.0,12869.0,12498.0,12066.0,11755.0,12217.0,13067.0,13129.0,12896.0,12112.0,11477.0,10322.0,9155.0,8040.0,7254.0,6627.0,6292.0,5896.0,0.997137381183966,553.2978679340067,607.9067537558075,611.8899901333976,596.9207308434217,546.5520643913136,505.75601439502714,431.5521754254037,356.57738747947246,284.943378430875,234.4462204827156,194.16413647063433,172.64181088204225,147.20049466388565
솔올중학교,2007-03-02,본교,강원특별자치도 강릉시 교동 1798,강원특별자치도 강릉시 솔올로 102,강원특별자치도교육청,37.77109607,강릉시,128.879798,강원,6446389555,중학교,950,938,939,904,808,711,639,548,489,371,391,404,459,475,513,8240.0,8366.0,8104.0,7633.0,6851.0,6411.0,6004.0,5628.0,5462.0,5306.0,5213.0,4935.0,4966.0,4948.0,4767.0,4394.0,4160.0,3936.0,3722.0,3356.0,3084.0,2950.0,2806.0,2735.0,2611.0,0.8699515545568685,379.82181093707345,377.73278077503517,356.72642192342823,313.43707467674653,286.2796825702492,260.2828627759953,235.44661529398485,192.9696686658736,161.40210177285098,145.8504327887884,129.13819149248235,120.89812807555364,106.50703140373452
반송여자중학교,1979-04-14,본교,부산광역시 해운대구 반송동 622-1,부산광역시 해운대구 운봉길 113,부산광역시교육청,35.23297673,부산광역시 해운대구,129.1444397,부산,6234627008,중학교,680,646,586,497,445,431,400,371,310,324,295,280,251,235,216,15190.0,15185.0,14377.0,12829.0,11206.0,10019.0,9459.0,9196.0,9727.0,10077.0,10189.0,9911.0,10090.0,10334.0,10114.0,9713.0,9262.0,8959.0,8142.0,7204.0,6307.0,5760.0,5253.0,4817.0,4487.0,0.89474832023705,290.35223296902717,298.9041925555601,291.19340932180086,277.1387544275398,261.3316487983335,250.71179734456513,222.07675233555943,189.2007765479862,157.76181036306807,138.5899993227668,120.82014887042178,105.53877846169902,93.97260361106026
순천향림중학교,2005-03-27,본교,전라남도 순천시 석현동 157,전라남도 순천시 오리정2길 29,전라남도교육청,34.97263764,순천시,127.4857664,전남,7150331020,중학교,701,772,828,844,834,781,769,697,649,580,565,637,672,671,634,12280.0,11696.0,10999.0,10072.0,9040.0,8341.0,7744.0,7381.0,7202.0,7145.0,6947.0,6598.0,6487.0,6546.0,6525.0,6374.0,6284.0,6130.0,5947.0,5535.0,5366.0,5122.0,4963.0,4677.0,4458.0,0.902234185618015,597.9918393370424,600.4652561606855,599.5848874607448,593.2546172849801,589.4816085709482,583.0255714380492,575.353787052851,558.081791606394,550.9969196878229,540.767873840892,534.102225112769,522.1124418659566,512.9314539951456
성남중학교,1995-03-01,본교,경기도 성남시 중원구 성남동 2872,경기도 성남시 중원구 원터로 64,경기도교육청,37.43246198,중원구,127.1443208,경기,3320876836,중학교,753,623,598,636,620,530,426,386,336,287,247,231,206,207,189,12604.0,11874.0,11015.0,10159.0,9410.0,8969.0,8507.0,7858.0,7672.0,7539.0,7352.0,7042.0,6871.0,6858.0,6570.0,6298.0,6140.0,5984.0,5676.0,4956.0,4298.0,3716.0,3408.0,3161.0,3183.0,0.9960763583046945,160.12540336786475,159.0025518278955,134.12707155780726,110.63356241383502,96.98659754343947,83.5123790638084,56.90943488607519,-5.279265789145313,-62.112828350666234,-112.38202806313615,-138.98497224086935,-160.31915150028527,-158.41894120187573
현남중학교,1953-04-24,본교,강원특별자치도 양양군 현남면 광진리 78-1 번지,강원특별자치도 양양군 현남면 매호길 14,강원특별자치도교육청,37.95368906,양양군,128.769532,강원,1978068590,중학교,51,42,46,63,62,60,54,49,36,34,27,28,24,17,18,977.0,996.0,935.0,834.0,720.0,689.0,658.0,613.0,592.0,555.0,557.0,529.0,547.0,540.0,504.0,446.0,408.0,395.0,362.0,362.0,346.0,340.0,290.0,257.0,247.0,0.9724097029805303,22.193623568664904,21.505084295478802,17.964025176235964,12.258985484122512,8.521200858255078,7.242485065195169,3.996514205889241,3.996514205889241,2.422710152892428,1.8325336330186204,-3.085604032596425,-6.331574891902353,-7.315202425025362
성암여자중학교,1960-10-01,본교,서울특별시 강북구 미아동 320-1,서울특별시 강북구 도봉로29길 52,서울특별시교육청,37.62041353,서울특별시 강북구,127.0239059,서울,9269998729,중학교,1016,995,951,904,840,770,689,634,589,543,487,475,472,449,403,13303.0,12177.0,11271.0,10441.0,10074.0,9759.0,9364.0,8700.0,8704.0,8763.0,8773.0,8443.0,8374.0,8408.0,8098.0,7669.0,7015.0,6489.0,5901.0,5081.0,4343.0,3620.0,3270.0,2898.0,2675.0,0.9867016755980189,437.3728444505648,440.9105897038405,408.654677100444,364.0166561105823,295.96708565051347,241.23608555571798,180.05390294024323,94.73181153771043,17.941929275430937,-57.287183022168165,-93.70514886471261,-132.41224398878848,-155.61569079703827
장호원중학교,1954-07-07,본교,경기도 이천시 장호원읍 노탑리 717,경기도 이천시 장호원읍 샘재로 27-15,경기도교육청,37.12648855,이천시,127.6170899,경기,4092225968,중학교,811,767,702,697,685,651,580,518,491,462,431,419,431,403,386,9375.0,9786.0,9570.0,8929.0,8071.0,7503.0,7085.0,6880.0,7040.0,7060.0,6791.0,6558.0,6663.0,7015.0,6714.0,6372.0,6036.0,5902.0,5640.0,5129.0,4609.0,4145.0,3836.0,3667.0,3566.0,0.98316931812948,399.8046499980037,432.30078111755404,404.51289626816583,372.9399506917846,341.9209164413048,329.5502301628396,305.3627689318108,258.18798767587276,210.1823394310826,167.34653022803906,138.82009694411562,123.21826126455886,113.89408727855152
전주서신중학교,1996-07-10,본교,전북특별자치도 전주시 완산구 서신동 833,전북특별자치도 전주시 완산구 안터2길 40,전북특별자치도교육청,35.82877357,완산구,127.1167419,전북,3049231827,중학교,1445,1459,1398,1399,1413,1382,1316,1221,1069,984,943,907,899,872,856,13382.0,13038.0,12669.0,11950.0,11126.0,10376.0,10020.0,9505.0,9434.0,9318.0,9055.0,8715.0,8802.0,9159.0,9156.0,9025.0,8709.0,8419.0,7682.0,6709.0,5661.0,4875.0,4367.0,4067.0,3809.0,0.9887675599373409,849.2951283285038,897.0131508960308,896.612159109749,879.1021844421132,836.8643829537698,798.1018436132017,699.5915281166544,569.5365254326102,429.4567280915227,324.3968800857069,256.4956042753324,216.39642564715848,181.91113202692884
전주서곡중학교,2003-05-23,본교,전북특별자치도 전주시 완산구 효자동3가 1407-4,전북특별자치도 전주시 완산구 서곡6길 23,전북특별자치도교육청,35.83554893,완산구,127.1035986,전북,7751930117,중학교,1214,1221,1245,1164,1197,1074,867,807,713,661,533,459,435,394,346,13382.0,13038.0,12669.0,11950.0,11126.0,10376.0,10020.0,9505.0,9434.0,9318.0,9055.0,8715.0,8802.0,9159.0,9156.0,9025.0,8709.0,8419.0,7682.0,6709.0,5661.0,4875.0,4367.0,4067.0,3809.0,0.9891737321032424,375.44139150248975,439.8752479213772,439.33378694306725,415.68999089019826,358.6561011748804,306.3148732715824,173.29595960009738,-2.3178843651060106,-191.46825278805875,-333.3310291052733,-425.0184214324298,-479.1645192634278,-525.730163398086
부산남중학교,1952-04-20,본교,부산광역시 영도구 남항동2가 217-1,부산광역시 영도구 절영로73번길 7,부산광역시교육청,35.08830794,부산광역시 영도구,129.0399633,부산,7011483788,중학교,603,528,471,426,385,361,327,312,269,253,226,232,217,209,210,5939.0,5425.0,4967.0,4415.0,3963.0,3508.0,3158.0,2905.0,2851.0,2856.0,2668.0,2567.0,2512.0,2538.0,2328.0,2130.0,1971.0,1906.0,1722.0,1492.0,1219.0,1039.0,901.0,876.0,904.0,0.9961671026307023,204.9093567141291,206.57869486940115,193.09557899989625,180.3829268943631,170.17428202173795,166.0009366335579,154.18715891932504,139.41993677653397,121.89188614617763,110.33492968660201,101.47459640092738,99.86946355931966,101.6672123419203
화원중학교,1966-03-23,본교,전라남도 해남군 화원면 신덕리 45,전라남도 해남군 화원면 신평리길 25-19,전라남도교육청,34.67092845,해남군,126.3229609,전남,2514964759,중학교,75,87,89,83,64,76,74,70,54,54,47,51,50,58,47,3085.0,3141.0,2979.0,2660.0,2286.0,2020.0,1921.0,1871.0,1894.0,1878.0,1794.0,1736.0,1644.0,1946.0,2158.0,2475.0,2482.0,2460.0,2265.0,1959.0,1663.0,1418.0,1180.0,906.0,769.0,0.8558944980905135,48.37878645701933,54.28714228556676,58.434729820838456,64.6365470315985,64.77349567663106,64.34308564938588,60.528087680621816,54.54147548348436,48.75050420782198,43.95730163168252,39.30104770057561,33.94048645215841,31.26020582794981
대구제일중학교,1945-04-20,본교,대구광역시 중구 봉산동 230-1,대구광역시 중구 명륜로23길 16,대구광역시교육청,35.86152514,대구광역시 중구,128.5970111,대구,4920164883,중학교,509,425,332,304,273,268,253,246,229,200,166,180,189,224,257,2677.0,2364.0,2176.0,1953.0,1792.0,1649.0,1559.0,1476.0,1569.0,1656.0,1720.0,1627.0,1634.0,1631.0,1608.0,1595.0,1718.0,1914.0,1941.0,1823.0,1606.0,1442.0,1300.0,1265.0,1385.0,0.8547683112743165,211.37481440647545,211.0845819615073,208.8594665500848,207.60179262188944,219.50132286558377,238.46317593683654,241.07526794154992,229.65945843946918,208.66597825343933,192.79993792851357,179.0622688666876,175.67622367539246,187.28552147411864
면목중학교,1981-05-04,본교,서울특별시 중랑구 면목동 490,서울특별시 중랑구 용마산로70길 37,서울특별시교육청,37.58321586,서울특별시 중랑구,127.0963033,서울,5739827036,중학교,1264,1241,1149,1053,1001,922,775,686,645,601,552,520,522,478,463,19127.0,17611.0,15945.0,14350.0,12708.0,12141.0,11476.0,11254.0,11104.0,11266.0,11088.0,10776.0,10515.0,10679.0,10374.0,10212.0,9921.0,9741.0,9197.0,8275.0,7434.0,6563.0,5942.0,5558.0,5447.0,0.9837193083574934,490.9653912546273,502.64518400583324,480.92361821852944,469.3862619642895,448.66175165574725,435.8424669288138,397.09973975408195,331.4365146527899,271.541967678618,209.51087324995706,165.28434094203698,137.93653352457915,130.03130794297022
문성중학교,1985-03-04,본교,광주광역시 남구 봉선동 599-1,광주광역시 남구 제석로 73,광주광역시교육청,35.12045939,광주광역시 남구,126.9049884,광주,5200642406,중학교,1000,970,935,880,838,808,755,724,648,558,522,516,556,567,577,9051.0,8347.0,7372.0,6407.0,5473.0,4887.0,4521.0,4373.0,4439.0,4667.0,4688.0,4872.0,4944.0,5159.0,4893.0,4707.0,4551.0,4509.0,4314.0,3879.0,3583.0,3236.0,3110.0,2989.0,2869.0,0.9517012349865959,600.1907459835181,616.6246568610412,596.29246944978,582.0752256208531,570.1510856353013,566.940740254576,552.0355652726364,518.7855595436943,496.1602682890578,469.6367005006833,460.0056643585069,450.75681219022647,441.5843968167252
대전정림중학교,2001-03-06,본교,대전광역시 서구 괴곡동 361-2,대전광역시 서구 괴곡길 70,대전광역시교육청,36.29385348,대전광역시 서구,127.3609961,대전,1017477273,중학교,897,811,683,595,453,346,294,266,228,183,169,190,181,170,186,19650.0,19711.0,19194.0,18015.0,16941.0,16500.0,15967.0,15299.0,14932.0,14790.0,14317.0,13832.0,13824.0,14211.0,14115.0,13795.0,13418.0,12983.0,12074.0,10669.0,9403.0,8461.0,7836.0,7588.0,7330.0,0.883418232102275,116.53360485203405,138.20603236457623,132.82992631495335,114.90957281621047,93.797156350504,69.43667581315037,18.53167165578384,-60.14988042463426,-131.04727895403585,-183.80031956596025,-218.8010099931925,-232.68928395471823,-247.13756896307973
삼가중학교,1952-05-08,본교,경상남도 합천군 삼가면 일부리 398,경상남도 합천군 삼가면 삼가로 364,경상남도교육청,35.41122598,합천군,128.1265002,경남,7780518710,중학교,131,122,123,111,98,89,81,65,33,23,26,35,35,37,37,1707.0,1574.0,1431.0,1239.0,1166.0,1076.0,1011.0,889.0,903.0,944.0,981.0,896.0,847.0,786.0,762.0,685.0,609.0,550.0,466.0,422.0,385.0,369.0,330.0,290.0,241.0,0.9526371180846569,23.60048204880742,17.141558659737356,14.600342900103243,6.447275671277083,-1.5999075675643013,-7.8470629766648585,-16.741318135384297,-21.40021369471352,-25.317921324149466,-27.012065163905547,-31.141540773311,-35.37690037270121,-40.56521588195421
동성중학교,1938-12-08,본교,서울특별시 종로구 혜화동 90-7,서울특별시 종로구 대학로 156,서울특별시교육청,37.58496996,서울특별시 종로구,127.0030977,서울,7895249128,중학교,705,686,643,598,561,532,477,413,359,312,302,288,281,246,219,6081.0,5852.0,5563.0,5075.0,4540.0,4153.0,3843.0,3578.0,3486.0,3519.0,3475.0,3378.0,3305.0,3310.0,3076.0,2878.0,2684.0,2657.0,2441.0,2179.0,2006.0,1846.0,1730.0,1521.0,1388.0,0.9922118514749418,245.35079879294062,245.98876759465014,216.13182767464525,190.86826312694882,166.11507362061997,162.67004209138867,135.10978985753798,101.68022464795985,79.60650410881095,59.19150245410677,44.39062625444623,17.72353034298888,0.753560217516025
동평중학교,1981-06-15,본교,부산광역시 부산진구 부암동 452-17,부산광역시 부산진구 백양순환로119번길 12-31,부산광역시교육청,35.17115019,부산광역시 부산진구,129.0411405,부산,9332687318,중학교,710,668,733,707,579,538,460,424,400,376,364,331,361,350,353,13620.0,13383.0,12909.0,12127.0,11046.0,10309.0,9791.0,9536.0,9820.0,10042.0,10008.0,9744.0,9733.0,10033.0,9833.0,9572.0,9126.0,8748.0,8009.0,6998.0,6001.0,5181.0,4727.0,4530.0,4677.0,0.9471741095956723,345.70773894633106,366.8385800424897,352.75135264505053,334.36752089139253,302.9530037951035,276.3281440139436,224.27583878040622,153.0649042863517,82.8400757101179,25.08244338061769,-6.89556281156905,-20.771481798046523,-10.417369660928784
